Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;Dia_setmana;Descripcio_tipus_dia;Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_vianant;Numero_morts;Numero_lesionats_lleus;Numero_lesionats_greus;Numero_victimes;Numero_vehicles_implicats;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2018S000152    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó / Pau Claris                                ;;Dilluns;Dl;Laboral;2018;1;Gener;8;7;Matí;No és causa del  vianant;0;2;0;2;2;430403.06 ;4582955.17;2.166.376;41.393.276
2018S008212    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;37408;Beethoven                                         ;12;Dissabte;Ds;Laboral;2018;10;Octubre;27;23;Nit;No és causa del  vianant;0;1;0;1;2;428289.83 ;4582950.97;2.141.101;41.393.052
2018S007214    ;4;Les Corts;21;Pedralbes;359200;Pedralbes                                         ;45;Dimecres;Dc;Laboral;2018;9;Setembre;26;1;Nit;No és causa del  vianant;0;1;0;1;1;426141.65 ;4582928.85;2.115.411;41.392.658
2018S009830    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;188607;Mestre Nicolau                                    ;2;Dilluns;Dl;Laboral;2018;12;Desembre;24;12;Matí;No és causa del  vianant;0;1;0;1;2;428367.21 ;4582922.54;214.203;41.392.803
2018S001282    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;289105;Rosselló / Balmes                                 ;;Divendres;Dv;Laboral;2018;2;Febrer;16;14;Tarda;No és causa del  vianant;0;3;0;3;2;429649.26 ;4582966.26;2.157.359;4.139.331
2018S005550    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;701434;General Mitre                                     ;2-ago;Dimarts;Dm;Laboral;2018;7;Juliol;17;20;Tarda;No és causa del  vianant;0;1;0;1;2;427453.83 ;4582943.82;2.131.103;41.392.913
2018S008550    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;62609;Icària / Àvila                                    ;;Dijous;Dj;Laboral;2018;11;Novembre;8;10;Matí;No és causa del  vianant;0;1;0;1;2;433196.64 ;4582968.5 ;2.199.787;41.393.633
2018S006590    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;76807;Sardenya                                          ;75-81     ;Divendres;Dv;Laboral;2018;8;Agost;31;1;Nit;Altres;0;1;0;1;1;432070.09 ;4582956.97;2.186.314;41.393.434
2018S005361    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;144601;Calvet / Diagonal                                 ;;Dimecres;Dc;Laboral;2018;7;Juliol;11;16;Tarda;No és causa del  vianant;0;1;0;1;2;428660.46 ;4582941.63;2.145.535;41.393.001
2018S005030    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;144601;Diagonal / Francesc Macià                         ;;Dissabte;Ds;Laboral;2018;6;Juny;30;6;Matí;Altres;0;1;0;1;1;428614.3  ;4582926.6 ;2.144.985;41.392.861
2018S005830    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;144601;Diagonal / Francesc Macià                         ;;Divendres;Dv;Laboral;2018;7;Juliol;27;20;Tarda;No és causa del  vianant;0;1;0;1;1;428614.3  ;4582926.6 ;2.144.985;41.392.861
2018S005921    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;144601;Diagonal                                          ;600;Dimarts;Dm;Laboral;2018;7;Juliol;31;21;Tarda;No és causa del  vianant;0;1;0;1;2;428627.37 ;4582957.17;2.145.137;41.393.138
2018S004026    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;144601;Francesc Macià / Diagonal                         ;1;Dijous;Dj;Laboral;2018;5;Maig;24;19;Tarda;No és causa del  vianant;0;1;0;1;2;428611.8  ;4582960.41;2.144.951;41.393.166
2018S003624    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;144601;Diagonal / Calvet                                 ;;Dijous;Dj;Laboral;2018;5;Maig;10;9;Matí;No és causa del  vianant;0;1;0;1;2;428660.46 ;4582941.63;2.145.535;41.393.001
2018S006475    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;143904;General Mitre                                     ;1;Dissabte;Ds;Laboral;2018;8;Agost;25;20;Tarda;No és causa del  vianant;0;1;0;1;2;427418.03 ;4582958.18;2.130.673;41.393.039
2018S003308    ;4;Les Corts;21;Pedralbes;359200;Cavallers / Pedralbes                             ;;Dissabte;Ds;Laboral;2018;4;Abril;28;18;Tarda;No és causa del  vianant;0;1;0;1;1;426102.51 ;4582988.53;2.114.935;41.393.192
2018S005140    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;700667;Jaume Vicens i Vives                              ;4;Dimecres;Dc;Laboral;2018;7;Juliol;4;9;Matí;No és causa del  vianant;0;1;0;1;2;433416.42 ;4582945.44;2.202.418;41.393.443
2018S008468    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;55807;Francesc Macià                                    ;2;Dilluns;Dl;Laboral;2018;11;Novembre;5;14;Tarda;No és causa del  vianant;0;1;0;1;1;428599.41 ;4582968.43;2.144.802;41.393.237
2018S000519    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;55807;Francesc Macià                                    ;1;Dissabte;Ds;Laboral;2018;1;Gener;20;9;Matí;No és causa del  vianant;0;2;0;2;2;428611.8  ;4582960.41;2.144.951;41.393.166
2018S003712    ;2;Eixample;7;la Dreta de l'Eixample;148307;València / Gràcia                                 ;;Dissabte;Ds;Laboral;2018;5;Maig;12;20;Tarda;No és causa del  vianant;0;1;0;1;2;430187.73 ;4582930.63;2.163.803;41.393.036
2018S007219    ;2;Eixample;7;la Dreta de l'Eixample;148307;Gràcia / València                                 ;;Dimecres;Dc;Laboral;2018;9;Setembre;26;10;Matí;No és causa del  vianant;0;1;0;1;2;430187.73 ;4582930.63;2.163.803;41.393.036
2018S009963    ;2;Eixample;7;la Dreta de l'Eixample;148307;València / Gràcia                                 ;;Dilluns;Dl;Laboral;2018;12;Desembre;31;18;Tarda;No és causa del  vianant;0;1;0;1;2;430187.73 ;4582930.63;2.163.803;41.393.036
2018S007839    ;2;Eixample;7;la Dreta de l'Eixample;148307;València / Gràcia                                 ;;Dilluns;Dl;Laboral;2018;10;Octubre;15;21;Tarda;No és causa del  vianant;0;1;0;1;2;430187.73 ;4582930.63;2.163.803;41.393.036
2018S006757    ;2;Eixample;7;la Dreta de l'Eixample;148307;València / Gràcia                                 ;;Divendres;Dv;Laboral;2018;9;Setembre;7;7;Matí;No és causa del  vianant;0;1;0;1;2;430187.73 ;4582930.63;2.163.803;41.393.036
2018S005339    ;2;Eixample;7;la Dreta de l'Eixample;148307;València / Gràcia                                 ;;Dimarts;Dm;Laboral;2018;7;Juliol;10;17;Tarda;No és causa del  vianant;0;1;0;1;2;430187.73 ;4582930.63;2.163.803;41.393.036
2018S008985    ;2;Eixample;7;la Dreta de l'Eixample;148307;Gràcia / València                                 ;;Dissabte;Ds;Laboral;2018;11;Novembre;24;10;Matí;Desobeir el senyal del semàfor;0;1;0;1;1;430187.73 ;4582930.63;2.163.803;41.393.036
2018S006377    ;2;Eixample;7;la Dreta de l'Eixample;148307;València / Gràcia                                 ;;Dilluns;Dl;Laboral;2018;8;Agost;20;19;Tarda;No és causa del  vianant;0;2;0;2;2;430187.73 ;4582930.63;2.163.803;41.393.036
2018S007439    ;2;Eixample;7;la Dreta de l'Eixample;148307;València / Gràcia                                 ;;Dimecres;Dc;Laboral;2018;10;Octubre;3;1;Nit;No és causa del  vianant;0;2;0;2;2;430187.73 ;4582930.63;2.163.803;41.393.036
2018S004252    ;4;Les Corts;21;Pedralbes;115400;Esplugues / Abadessa Olzet                        ;;Divendres;Dv;Laboral;2018;6;Juny;1;15;Tarda;Desobeir el senyal del semàfor;0;1;0;1;1;425830.85 ;4582929.72;2.111.693;41.392.637
2018S005655    ;2;Eixample;7;la Dreta de l'Eixample;145003;Corts Catalanes / Girona                          ;;Dissabte;Ds;Laboral;2018;7;Juliol;21;13;Matí;No és causa del  vianant;0;3;0;3;2;430979.95 ;4582939.24;2.173.277;41.393.182
2018S007308    ;2;Eixample;7;la Dreta de l'Eixample;145003;Corts Catalanes / Girona                          ;;Divendres;Dv;Laboral;2018;9;Setembre;28;14;Tarda;No és causa del  vianant;0;3;0;3;2;430979.95 ;4582939.24;2.173.277;41.393.182
2018S008828    ;10;Sant Martí;68;el Poblenou;701265;Litoral                                           ;45-57     ;Divendres;Dv;Laboral;2018;11;Novembre;16;6;Matí;No és causa del  vianant;0;1;0;1;1;433582.9  ;4582870.5 ;2.204.418;41.392.782
2018S003708    ;10;Sant Martí;68;el Poblenou;701265;B-10 (Besòs)                                      ;S23       ;Dissabte;Ds;Laboral;2018;5;Maig;12;15;Tarda;No és causa del  vianant;0;1;0;1;2;433339.26 ;4582749.76;2.201.517;41.391.675
2018S001383    ;2;Eixample;7;la Dreta de l'Eixample;268003;Provença / Catalunya                              ;;Dimarts;Dm;Laboral;2018;2;Febrer;20;17;Tarda;No és causa del  vianant;0;2;0;2;1;429868.7  ;4582996.42;215.998;41.393.601
2018S007582    ;2;Eixample;7;la Dreta de l'Eixample;268003;Provença / Catalunya                              ;;Dimecres;Dc;Laboral;2018;10;Octubre;3;21;Tarda;No és causa del  vianant;0;1;0;1;2;429868.7  ;4582996.42;215.998;41.393.601
2018S008322    ;2;Eixample;7;la Dreta de l'Eixample;49509;Diputació / Bruc                                  ;;Dimecres;Dc;Laboral;2018;10;Octubre;31;9;Matí;No és causa del  vianant;0;2;0;2;2;430780.99 ;4582951.23;2.170.896;41.393.273
2018S002711    ;2;Eixample;7;la Dreta de l'Eixample;49509;Bruc / Diputació                                  ;;Dilluns;Dl;Laboral;2018;4;Abril;9;18;Tarda;No és causa del  vianant;0;1;0;1;2;430780.99 ;4582951.23;2.170.896;41.393.273
2018S003675    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó / Pau Claris                                ;;Divendres;Dv;Laboral;2018;5;Maig;11;13;Matí;No és causa del  vianant;0;1;0;1;2;430403.06 ;4582955.17;2.166.376;41.393.276
2018S007593    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó                                             ;286;Dissabte;Ds;Laboral;2018;10;Octubre;6;11;Matí;No és causa del  vianant;0;2;0;2;2;430434.86 ;4582966.03;2.166.755;41.393.376
2018S006848    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó / Pau Claris                                ;;Dimarts;Dm;Laboral;2018;9;Setembre;11;20;Tarda;No és causa del  vianant;0;2;0;2;2;430403.06 ;4582955.17;2.166.376;41.393.276
2018S009503    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó / Pau Claris                                ;;Dijous;Dj;Laboral;2018;12;Desembre;13;11;Matí;No és causa del  vianant;0;1;0;1;3;430403.06 ;4582955.17;2.166.376;41.393.276
2018S005183    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó / Pau Claris                                ;;Dijous;Dj;Laboral;2018;7;Juliol;5;13;Matí;No és causa del  vianant;0;1;0;1;2;430403.06 ;4582955.17;2.166.376;41.393.276
2018S005816    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó / Pau Claris                                ;;Divendres;Dv;Laboral;2018;7;Juliol;27;14;Tarda;No és causa del  vianant;0;1;0;1;2;430403.06 ;4582955.17;2.166.376;41.393.276
2018S001048    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó / Pau Claris                                ;;Dijous;Dj;Laboral;2018;2;Febrer;8;8;Matí;No és causa del  vianant;0;1;0;1;2;430403.06 ;4582955.17;2.166.376;41.393.276
2018S004129    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;144601;Diagonal                                          ;455-459   ;Dilluns;Dl;Laboral;2018;5;Maig;28;18;Tarda;No és causa del  vianant;0;2;0;2;3;428859.23 ;4582978.36;2.147.908;41.393.349
2018S005500    ;2;Eixample;7;la Dreta de l'Eixample;176801;Consell de Cent / Roger de Llúria                 ;;Dilluns;Dl;Laboral;2018;7;Juliol;16;18;Tarda;No és causa del  vianant;0;1;0;1;4;430590.8  ;4582954.38;2.168.621;41.393.285
2018S004956    ;2;Eixample;7;la Dreta de l'Eixample;176801;Consell de Cent / Roger de Llúria                 ;;Dimecres;Dc;Laboral;2018;6;Juny;27;22;Nit;No és causa del  vianant;0;1;0;1;2;430590.8  ;4582954.38;2.168.621;41.393.285
2018S006977    ;2;Eixample;7;la Dreta de l'Eixample;176801;Roger de Llúria / Consell de Cent                 ;;Dilluns;Dl;Laboral;2018;9;Setembre;17;12;Matí;No és causa del  vianant;0;1;0;1;2;430590.8  ;4582954.38;2.168.621;41.393.285
2018S002990    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;55807;Francesc Macià / Diagonal                         ;;Dimecres;Dc;Laboral;2018;4;Abril;18;20;Tarda;No és causa del  vianant;0;3;0;3;2;428614.3  ;4582926.6 ;2.144.985;41.392.861
2018S003760    ;4;Les Corts;21;Pedralbes;213806;Dalt (Besòs)                                      ;K60       ;Dilluns;Dl;Laboral;2018;5;Maig;14;17;Tarda;No és causa del  vianant;0;1;0;1;2;425648.78 ;4583019.77;2.109.505;41.393.432
2018S001974    ;4;Les Corts;21;Pedralbes;213806;Dalt (Llobregat)                                  ;K60       ;Diumenge;Dg;Laboral;2018;3;Març;11;11;Matí;No és causa del  vianant;0;3;0;3;2;425670.18 ;4583010.82;2.109.762;41.393.353
2018S001358    ;2;Eixample;7;la Dreta de l'Eixample;89004;Consell de Cent / Roger de Llúria                 ;;Dilluns;Dl;Laboral;2018;2;Febrer;19;19;Tarda;No és causa del  vianant;0;1;0;1;3;430590.8  ;4582954.38;2.168.621;41.393.285
2018S005552    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;143904;Mig (Ascendent)                                   ;K34       ;Dimarts;Dm;Laboral;2018;7;Juliol;17;22;Nit;No és causa del  vianant;0;0;1;1;2;427516.71 ;4583004.07;2.131.848;41.393.461
2018S002133    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;55603;Calvet                                            ;1;Divendres;Dv;Laboral;2018;3;Març;16;19;Tarda;No és causa del  vianant;0;1;0;1;2;428630.15 ;4582971.43;2.145.169;41.393.267
2018S005438    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143507;Francesc Macià / Pau Casals                       ;;Divendres;Dv;Laboral;2018;7;Juliol;13;18;Tarda;No és causa del  vianant;0;1;0;1;2;428550.72 ;4582946.04;2.144.222;41.393.031
2018S003437    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;11200;Almogàvers                                        ;58;Dijous;Dj;Laboral;2018;5;Maig;3;12;Matí;No és causa del  vianant;0;1;0;1;2;431999.55 ;4582972.37;2.185.469;41.393.567
2018S006201    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;55807;Francesc Macià                                    ;5;Dissabte;Ds;Laboral;2018;8;Agost;11;18;Tarda;No és causa del  vianant;0;2;0;2;1;428554.74 ;4582971.13;2.144.267;41.393.257
2018S003476    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;249304;Pujades / Joan d'Àustria                          ;;Divendres;Dv;Laboral;2018;5;Maig;4;12;Matí;Desobeir el senyal del semàfor;0;1;0;1;1;432405.38 ;4583010.31;2.190.318;41.393.943
2018S000868    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;144601;Casanova / Diagonal                               ;;Dijous;Dj;Laboral;2018;2;Febrer;1;17;Tarda;No és causa del  vianant;0;1;0;1;1;428860.06 ;4583006.33;2.147.915;41.393.601
2018S002338    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;50803;Buenaventura Muñoz                                ;66-68     ;Dissabte;Ds;Laboral;2018;3;Març;24;3;Nit;No és causa del  vianant;0;1;0;1;2;432180.8  ;4582974.76;2.187.636;41.393.604
2018S005748    ;2;Eixample;7;la Dreta de l'Eixample;247659;Pau Claris / Aragó                                ;;Dimecres;Dc;Laboral;2018;7;Juliol;25;13;Matí;No és causa del  vianant;0;1;0;1;2;430403.06 ;4582955.17;2.166.376;41.393.276
2018S006158    ;10;Sant Martí;68;el Poblenou;701266;Litoral (Besòs)                                   ;E23       ;Divendres;Dv;Laboral;2018;8;Agost;10;6;Matí;No és causa del  vianant;0;1;0;1;2;433600.12 ;4582986.31;2.204.611;41.393.827
2018S003070    ;10;Sant Martí;68;el Poblenou;701266;Litoral (Besòs)                                   ;E23       ;Dissabte;Ds;Laboral;2018;4;Abril;21;6;Matí;No és causa del  vianant;0;2;0;2;2;433600.12 ;4582986.31;2.204.611;41.393.827
2018S006359    ;10;Sant Martí;68;el Poblenou;701266;Salvador Espriu                                   ;97;Diumenge;Dg;Laboral;2018;8;Agost;19;20;Tarda;No és causa del  vianant;0;2;0;2;2;433480.42 ;4582953.45;2.203.183;41.393.521
2018S001489    ;2;Eixample;7;la Dreta de l'Eixample;191204;Mallorca                                          ;257;Divendres;Dv;Laboral;2018;2;Febrer;23;22;Nit;Transitar a peu per la calçada;0;2;0;2;1;430024.67 ;4582976.96;2.161.847;41.393.439
2018S009052    ;2;Eixample;7;la Dreta de l'Eixample;176801;Roger de Llúria                                   ;53;Dilluns;Dl;Laboral;2018;11;Novembre;26;15;Tarda;No és causa del  vianant;0;2;0;2;3;430554.35 ;4582977.83;2.168.183;41.393.493
2018S002508    ;2;Eixample;7;la Dreta de l'Eixample;268003;Catalunya / Provença                              ;;Dilluns;Dl;Laboral;2018;4;Abril;2;16;Tarda;No és causa del  vianant;0;1;0;1;2;429868.7  ;4582996.42;215.998;41.393.601
2018S007762    ;2;Eixample;7;la Dreta de l'Eixample;268003;Provença / Catalunya                              ;;Divendres;Dv;Laboral;2018;10;Octubre;12;14;Tarda;No és causa del  vianant;0;1;0;1;2;429868.7  ;4582996.42;215.998;41.393.601
2018S000517    ;2;Eixample;7;la Dreta de l'Eixample;268003;Catalunya / Provença                              ;;Divendres;Dv;Laboral;2018;1;Gener;19;21;Tarda;No és causa del  vianant;0;1;0;1;3;429868.7  ;4582996.42;215.998;41.393.601
2018S001893    ;2;Eixample;7;la Dreta de l'Eixample;268003;Catalunya / Provença                              ;;Dijous;Dj;Laboral;2018;3;Març;8;13;Matí;No és causa del  vianant;0;1;0;1;2;429868.7  ;4582996.42;215.998;41.393.601
2018S001078    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner / Londres                                ;;Dijous;Dj;Laboral;2018;2;Febrer;8;20;Tarda;No és causa del  vianant;0;1;0;1;2;429079.89 ;4582972.71;2.150.548;41.393.318
2018S004152    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner / Londres                                ;;Dimarts;Dm;Laboral;2018;5;Maig;29;16;Tarda;No és causa del  vianant;0;1;0;1;2;429079.89 ;4582972.71;2.150.548;41.393.318
2018S009712    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;144601;Diagonal / Casanova                               ;;Dimecres;Dc;Laboral;2018;12;Desembre;19;19;Tarda;No és causa del  vianant;0;1;0;1;2;428860.06 ;4583006.33;2.147.915;41.393.601
2018S005120    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;144601;Diagonal / Casanova                               ;;Dimarts;Dm;Laboral;2018;7;Juliol;3;13;Matí;No és causa del  vianant;0;1;0;1;2;428860.06 ;4583006.33;2.147.915;41.393.601
2018S009615    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;144601;Diagonal / Casanova                               ;;Diumenge;Dg;Laboral;2018;12;Desembre;16;20;Tarda;No és causa del  vianant;0;1;0;1;2;428860.06 ;4583006.33;2.147.915;41.393.601
2018S009871    ;2;Eixample;7;la Dreta de l'Eixample;145003;Corts Catalanes / Girona                          ;;Dijous;Dj;Laboral;2018;12;Desembre;27;11;Matí;No és causa del  vianant;0;2;0;2;2;430979.95 ;4582939.24;2.173.277;41.393.182
2018S004977    ;2;Eixample;7;la Dreta de l'Eixample;145003;Corts Catalanes / Girona                          ;;Dijous;Dj;Laboral;2018;6;Juny;28;13;Matí;No és causa del  vianant;0;1;0;1;2;430979.95 ;4582939.24;2.173.277;41.393.182
2018S002124    ;2;Eixample;7;la Dreta de l'Eixample;145003;Girona / Corts Catalanes                          ;;Divendres;Dv;Laboral;2018;3;Març;16;15;Tarda;No és causa del  vianant;0;1;0;1;2;430979.95 ;4582939.24;2.173.277;41.393.182
2018S003168    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;46103;Bori i Fontestà                                   ;16;Dimarts;Dm;Laboral;2018;4;Abril;24;18;Tarda;Creuar per fora pas de vianants;0;1;0;1;1;428131.2  ;4582978.62;21.392;41.393.287
2018S001857    ;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes / Girona                          ;;Dimecres;Dc;Laboral;2018;3;Març;7;13;Matí;Desobeir el senyal del semàfor;0;1;0;1;1;430979.95 ;4582939.24;2.173.277;41.393.182
2018S001794    ;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes / Girona                          ;;Dilluns;Dl;Laboral;2018;3;Març;5;13;Matí;No és causa del  vianant;0;0;0;0;2;430979.95 ;4582939.24;2.173.277;41.393.182
