,time,type,rate,votes
10747,94 min,movie,6.8,"30,881"
10748,110 min,movie,6.7,"22,825"
10749,,,,
10750,,,,
10751,,,,
10752,360 min,series,7.6,337
10753,,,,
10754,30 min,series,7.7,"1,009"
10755,,,,
10756,,,,
10757,,,,
10758,,,,
10759,,,,
10760,,,,
10761,,,,
10762,,,,
10763,,,,
10764,,,,
10765,,,,
10766,,,,
10767,,,,
10768,90 min,movie,5.9,369
10769,,,,
10770,,,,
10771,322 min,series,7.2,"2,142"
10772,68 min,movie,4.5,130
10773,,,,
10774,114 min,movie,8.3,"685,928"
10775,112 min,movie,7.5,"32,843"
10776,,,,
10777,,,,
10778,,,,
10779,,,,
10780,,,,
10781,,,,
10782,159 min,movie,6.9,649
10783,,,,
10784,,,,
10785,116 min,movie,6.6,"74,550"
10786,,,,
10787,,,,
10788,,,,
10789,95 min,movie,5.2,820
10790,60 min,series,7.1,867
10791,,,,
10792,,,,
10793,30 min,series,7.4,"1,069"
10794,95 min,movie,1.8,503
10795,80 min,movie,6.1,422
10796,,,,
10797,,,,
10798,,,,
10799,94 min,movie,5.8,"5,117"
10800,,,,
10801,,,,
10802,,,,
10803,,,,
10804,112 min,movie,6.1,"1,112"
10805,90 min,movie,6.3,"4,231"
10806,,,,
10807,,,,
10808,130 min,movie,8.0,"62,320"
10809,98 min,movie,6.8,"94,397"
10810,,,,
10811,,,,
10812,,,,
10813,,,,
10814,60 min,series,8.3,736
10815,108 min,movie,6.2,669
10816,,,,
10817,22 min,series,7.3,"6,573"
10818,,,,
10819,105 min,movie,5.7,"3,398"
10820,116 min,movie,8.5,"992,256"
10821,,,,
10822,,,,
10823,N/A,movie,6.7,15
10824,,,,
10825,,,,
10826,,,,
10827,106 min,movie,7.9,"5,191"
10828,76 min,movie,8.0,"281,155"
10829,,,,
10830,101 min,movie,7.0,"82,397"
10831,91 min,movie,4.4,"2,175"
10832,109 min,movie,8.5,"570,880"
10833,,,,
10834,87 min,movie,5.4,"2,368"
10835,103 min,movie,6.2,"62,388"
10836,,,,
10837,566 min,movie,8.6,"8,035"
10838,,,,
10839,,,,
10840,,,,
10841,240 min,series,7.0,"1,485"
10842,,,,
10843,102 min,movie,6.5,240
10844,97 min,movie,6.4,"4,661"
10845,93 min,movie,4.9,548
10846,135 min,movie,6.5,"9,814"
10847,N/A,movie,7.3,40
10848,112 min,movie,5.9,"14,765"
10849,,,,
10850,,,,
10851,133 min,movie,7.8,"26,695"
10852,,,,
10853,,,,
10854,119 min,movie,7.1,"4,728"
10855,96 min,movie,4.3,324
10856,60 min,movie,7.8,250
10857,N/A,series,8.6,480
10858,,,,
10859,,,,
10860,124 min,movie,7.6,"33,194"
10861,108 min,movie,6.0,"4,271"
10862,,,,
10863,112 min,movie,6.6,"24,604"
10864,107 min,movie,6.4,"1,175"
10865,,,,
10866,,,,
10867,,,,
10868,92 min,movie,4.9,"3,242"
10869,,,,
10870,,,,
10871,,,,
10872,110 min,movie,6.0,"38,392"
10873,96 min,movie,5.0,"1,328"
10874,,,,
10875,100 min,movie,5.6,559
10876,,,,
10877,,,,
10878,,,,
10879,89 min,movie,5.3,"4,347"
10880,,,,
10881,82 min,movie,5.7,"6,432"
10882,105 min,movie,6.2,"1,315"
10883,N/A,movie,6.6,112
10884,111 min,movie,7.2,"2,239"
10885,,,,
10886,135 min,movie,6.2,"173,241"
10887,103 min,movie,5.4,"2,183"
10888,172 min,movie,6.8,"4,562"
10889,128 min,movie,6.3,"48,909"
10890,99 min,movie,6.7,"19,198"
10891,103 min,movie,6.6,408
10892,111 min,movie,6.7,"6,066"
10893,83 min,movie,7.7,"1,055"
10894,157 min,movie,6.8,"90,336"
10895,104 min,movie,7.2,"8,946"
10896,,,,
10897,166 min,movie,7.8,"10,606"
10898,148 min,movie,7.1,"2,841"
10899,90 min,movie,6.2,"46,784"
10900,,,,
10901,76 min,movie,4.0,101
10902,,,,
10903,,,,
10904,89 min,movie,4.7,987
10905,,,,
10906,94 min,movie,6.5,"89,976"
10907,95 min,movie,5.0,"1,282"
10908,208 min,series,8.0,187
10909,,,,
10910,200 min,series,7.7,949
10911,114 min,movie,6.9,"8,935"
10912,,,,
10913,86 min,movie,5.7,"2,384"
10914,148 min,movie,6.6,"8,438"
10915,,,,
10916,86 min,movie,7.4,124
10917,N/A,movie,7.7,23
10918,,,,
10919,,,,
10920,114 min,movie,7.4,"57,582"
10921,95 min,movie,5.5,"66,177"
10922,88 min,movie,6.5,"3,123"
10923,100 min,movie,6.7,"4,971"
10924,91 min,movie,7.1,"2,518"
10925,96 min,movie,3.9,"4,715"
10926,97 min,movie,6.2,"9,217"
10927,,,,
10928,86 min,movie,6.9,"267,073"
10929,89 min,movie,6.0,"7,304"
10930,,,,
10931,,,,
10932,88 min,movie,6.3,876
10933,99 min,movie,6.2,647
10934,104 min,movie,7.2,"9,966"
10935,107 min,movie,6.6,"10,810"
10936,107 min,movie,6.1,"1,401"
10937,85 min,movie,3.4,"1,065"
10938,99 min,movie,6.3,"1,870"
10939,145 min,movie,7.1,846
10940,115 min,movie,5.4,"2,535"
10941,,,,
10942,,,,
10943,,,,
10944,105 min,movie,7.2,"52,660"
10945,74 min,movie,6.0,"3,860"
10946,93 min,movie,6.1,"20,960"
10947,115 min,movie,8.0,"633,057"
10948,119 min,movie,7.5,"2,553"
10949,,,,
10950,99 min,movie,5.6,884
10951,179 min,movie,8.2,"64,962"
10952,132 min,movie,5.8,"4,793"
10953,,,,
10954,107 min,movie,7.0,"4,191"
10955,113 min,movie,7.1,"23,776"
10956,91 min,movie,7.4,"15,683"
10957,112 min,movie,7.0,"2,935"
10958,,,,
10959,,,,
10960,80 min,movie,5.8,"5,452"
10961,,,,
10962,98 min,movie,3.1,"25,079"
10963,105 min,movie,6.3,"3,497"
10964,70 min,movie,5.9,"2,663"
10965,83 min,movie,6.7,"8,757"
10966,98 min,movie,5.2,473
10967,112 min,movie,6.6,"10,572"
10968,,,,
10969,71 min,movie,3.5,"2,242"
10970,125 min,movie,8.0,"139,800"
10971,94 min,movie,7.6,"4,793"
10972,,,,
10973,,,,
10974,86 min,movie,3.8,"2,884"
10975,95 min,movie,5.6,"1,059"
10976,156 min,series,7.2,526
10977,,,,
10978,,,,
10979,105 min,movie,7.0,"7,079"
10980,,,,
10981,125 min,movie,6.3,"49,625"
10982,,,,
10983,,,,
10984,88 min,movie,6.8,"4,382"
10985,,,,
10986,80 min,movie,8.0,"220,118"
10987,,,,
10988,117 min,movie,6.3,"10,407"
10989,88 min,movie,7.0,"2,845"
10990,86 min,movie,7.1,590
10991,84 min,movie,4.5,"4,266"
10992,85 min,movie,7.2,240
10993,79 min,movie,6.3,273
10994,105 min,movie,3.9,"5,168"
10995,121 min,movie,7.7,"16,063"
10996,,,,
10997,,,,
10998,,,,
10999,,,,
11000,108 min,movie,7.2,"4,318"
11001,,,,
11002,,,,
11003,69 min,movie,7.4,808
11004,134 min,movie,7.2,"12,529"
11005,87 min,movie,6.1,"7,539"
11006,124 min,movie,7.5,"3,404"
11007,,,,
11008,,,,
11009,120 min,movie,3.4,439
11010,,,,
11011,88 min,movie,3.5,214
11012,,,,
11013,123 min,movie,6.1,"100,090"
11014,,,,
11015,,,,
11016,,,,
11017,83 min,movie,8.7,"3,115"
11018,,,,
11019,97 min,movie,4.6,446
11020,92 min,movie,7.7,"7,255"
11021,96 min,movie,6.6,"10,839"
11022,122 min,movie,7.5,"124,262"
11023,29 min,series,7.2,649
11024,104 min,movie,7.1,"2,988"
11025,88 min,movie,6.6,"17,782"
11026,,,,
11027,,,,
11028,,,,
11029,113 min,movie,6.3,"23,418"
11030,105 min,movie,7.2,"69,183"
11031,94 min,movie,4.3,635
11032,98 min,movie,5.6,"14,111"
11033,,,,
11034,95 min,movie,4.9,"2,758"
11035,353 min,series,8.0,646
11036,,,,
11037,,,,
11038,111 min,movie,7.3,"9,806"
11039,,,,
11040,109 min,movie,6.9,"37,191"
11041,22 min,movie,N/A,N/A
11042,127 min,movie,7.3,"11,789"
11043,,,,
11044,90 min,movie,7.6,"4,554"
11045,,,,
11046,96 min,movie,6.2,"8,787"
11047,127 min,movie,6.6,"111,030"
11048,171 min,movie,6.3,"1,733"
11049,88 min,movie,5.4,360
11050,,,,
11051,150 min,movie,7.6,"39,097"
11052,,,,
11053,,,,
11054,,,,
11055,,,,
11056,,,,
11057,,,,
11058,83 min,movie,4.3,"1,101"
11059,96 min,movie,7.7,"4,144"
11060,97 min,movie,7.8,"1,797"
11061,,,,
11062,89 min,movie,7.3,"54,823"
11063,,,,
11064,154 min,movie,8.9,"1,744,145"
11065,100 min,movie,6.0,"6,267"
11066,102 min,movie,6.3,938
11067,,,,
11068,200 min,series,8.0,"2,052"
11069,,,,
11070,85 min,movie,5.7,"7,543"
11071,,,,
11072,,,,
11073,87 min,movie,5.9,253
11074,,,,
11075,102 min,movie,6.5,"4,237"
11076,,,,
11077,115 min,movie,6.3,"245,607"
11078,,,,
11079,,,,
11080,90 min,movie,4.2,"11,428"
11081,104 min,movie,7.8,"5,311"
11082,,,,
11083,82 min,movie,7.1,"3,043"
11084,80 min,movie,6.9,"46,802"
11085,137 min,movie,7.2,"7,104"
11086,84 min,movie,6.0,"1,426"
11087,,,,
11088,,,,
11089,N/A,movie,5.5,13
11090,99 min,movie,7.0,"71,698"
11091,,,,
11092,,,,
11093,,,,
11094,118 min,movie,6.2,"1,866"
11095,98 min,movie,6.1,"2,035"
11096,114 min,movie,4.9,"18,577"
11097,,,,
11098,88 min,movie,6.8,"2,480"
11099,73 min,movie,5.9,"7,810"
11100,97 min,movie,6.6,"2,210"
11101,94 min,movie,7.8,"5,500"
11102,,,,
11103,105 min,movie,5.8,"2,388"
11104,,,,
11105,30 min,series,7.5,761
11106,102 min,movie,6.0,"1,045"
11107,90 min,movie,7.4,"10,111"
11108,,,,
11109,167 min,movie,6.6,"13,902"
11110,87 min,movie,5.5,"21,093"
11111,95 min,movie,7.3,"6,694"
11112,,,,
11113,,,,
11114,20 min,movie,N/A,N/A
11115,,,,
11116,,,,
11117,,,,
11118,95 min,movie,4.8,"1,399"
11119,106 min,movie,6.4,"6,584"
11120,,,,
11121,117 min,movie,6.2,"5,227"
11122,97 min,movie,5.9,"2,689"
11123,95 min,movie,4.2,"12,777"
11124,100 min,movie,8.2,"2,318"
11125,,,,
11126,,,,
11127,84 min,movie,4.0,"1,738"
11128,114 min,movie,5.6,"1,274"
11129,,,,
11130,124 min,movie,4.1,"3,471"
11131,,,,
11132,98 min,movie,6.2,"126,419"
11133,100 min,movie,6.6,119
11134,116 min,movie,5.7,"13,251"
11135,,,,
11136,101 min,movie,5.9,"1,609"
11137,110 min,movie,5.4,"5,948"
11138,,,,
11139,84 min,movie,5.9,"43,443"
11140,105 min,movie,7.2,507
11141,118 min,movie,8.0,"39,375"
11142,,,,
11143,,,,
11144,79 min,movie,7.7,"1,259"
11145,132 min,movie,7.1,"1,820"
11146,,,,
11147,100 min,movie,7.0,"1,008"
11148,74 min,movie,5.8,"4,500"
11149,105 min,movie,5.3,"81,838"
11150,,,,
11151,87 min,movie,3.7,841
11152,119 min,movie,8.5,"994,239"
11153,382 min,series,8.5,"18,560"
11154,,,,
11155,,,,
11156,,,,
11157,,,,
11158,91 min,movie,5.8,"6,493"
11159,,,,
11160,,,,
11161,108 min,movie,4.6,"10,475"
11162,,,,
11163,,,,
11164,,,,
11165,149 min,movie,8.3,"574,348"
11166,133 min,movie,7.6,"69,412"
11167,,,,
11168,107 min,movie,7.0,"13,689"
11169,130 min,movie,6.5,310
11170,135 min,movie,6.9,613
11171,116 min,movie,5.8,"67,839"
11172,134 min,movie,7.0,"25,161"
11173,124 min,movie,7.7,"218,500"
11174,123 min,movie,7.0,"2,207"
11175,50 min,movie,8.2,80
11176,93 min,movie,6.3,"137,074"
11177,103 min,movie,5.8,"1,528"
11178,80 min,movie,7.1,"3,851"
11179,,,,
11180,,,,
11181,,,,
11182,138 min,movie,7.4,"194,624"
11183,107 min,movie,6.7,"18,897"
11184,,,,
11185,89 min,movie,6.5,819
11186,140 min,movie,6.6,"56,725"
11187,,,,
11188,,,,
11189,,,,
11190,106 min,movie,6.9,"1,811"
11191,,,,
11192,101 min,movie,5.7,"66,906"
11193,100 min,movie,5.6,"8,762"
11194,96 min,movie,5.6,757
11195,141 min,movie,5.8,"3,205"
11196,N/A,movie,6.8,58
11197,,,,
11198,126 min,movie,7.4,"90,660"
11199,102 min,movie,6.9,"64,986"
11200,3 min,movie,N/A,N/A
11201,,,,
11202,325 min,series,8.1,786
11203,,,,
11204,30 min,movie,7.1,38
11205,,,,
11206,155 min,movie,6.7,"17,454"
11207,,,,
11208,137 min,movie,7.8,"10,052"
11209,99 min,movie,6.8,"76,785"
11210,,,,
11211,82 min,movie,6.5,"1,308"
11212,,,,
11213,111 min,movie,6.7,"34,580"
11214,108 min,movie,6.9,"26,707"
11215,90 min,movie,6.3,515
11216,N/A,series,7.9,804
11217,,,,
11218,100 min,movie,6.8,"25,980"
11219,,,,
11220,,,,
11221,150 min,movie,6.2,"1,799"
11222,25 min,movie,5.1,14
11223,,,,
11224,115 min,movie,6.6,841
11225,138 min,movie,6.8,"10,605"
11226,111 min,movie,7.1,"27,926"
11227,128 min,movie,7.4,"40,535"
11228,,,,
11229,90 min,movie,5.6,669
11230,108 min,movie,6.7,491
11231,,,,
11232,,,,
11233,,,,
11234,114 min,movie,6.9,"20,117"
11235,100 min,movie,6.7,"1,894"
11236,,,,
11237,,,,
11238,,,,
11239,,,,
11240,,,,
11241,150 min,movie,8.5,715
11242,132 min,movie,7.9,"181,723"
11243,95 min,movie,7.9,"5,881"
11244,,,,
11245,115 min,movie,5.9,"1,817"
11246,107 min,movie,5.3,"1,172"
11247,,,,
11248,113 min,movie,6.5,"12,229"
11249,,,,
11250,95 min,movie,5.0,"12,365"
11251,,,,
11252,,,,
11253,55 min,movie,7.5,218
11254,78 min,movie,4.1,"43,808"
11255,92 min,movie,5.8,753
11256,86 min,movie,5.1,"18,005"
11257,99 min,movie,5.7,"1,436"
11258,,,,
11259,103 min,movie,6.6,"7,208"
11260,174 min,movie,7.4,"14,133"
11261,86 min,movie,6.5,"7,391"
11262,100 min,movie,6.5,"21,074"
11263,88 min,movie,4.1,"4,769"
11264,86 min,movie,5.6,294
11265,,,,
11266,97 min,movie,6.2,"19,827"
11267,96 min,movie,5.3,"2,953"
11268,,,,
11269,,,,
11270,,,,
11271,,,,
11272,,,,
11273,83 min,movie,6.0,"3,073"
11274,,,,
11275,,,,
11276,,,,
11277,135 min,movie,7.2,"60,219"
11278,92 min,movie,5.8,605
11279,118 min,movie,7.3,"97,662"
11280,,,,
11281,,,,
11282,98 min,movie,6.0,"4,733"
11283,142 min,movie,8.8,"1,703,247"
11284,N/A,movie,N/A,N/A
11285,,,,
11286,106 min,movie,5.4,"1,998"
11287,,,,
11288,95 min,movie,6.2,"2,836"
11289,90 min,movie,8.8,587
11290,46 min,movie,N/A,N/A
11291,,,,
11292,122 min,movie,7.3,"6,187"
11293,113 min,movie,5.8,"1,062"
11294,,,,
11295,81 min,movie,8.0,"49,651"
11296,89 min,movie,5.8,170
11297,,,,
11298,,,,
11299,,,,
11300,95 min,movie,4.2,177
11301,88 min,movie,7.5,"64,191"
11302,N/A,movie,8.2,21
11303,107 min,movie,6.6,"7,475"
11304,,,,
11305,200 min,movie,8.7,378
11306,,,,
11307,99 min,movie,7.6,"27,600"
11308,155 min,movie,8.0,"13,718"
11309,107 min,movie,5.4,"13,205"
11310,71 min,movie,5.6,106
11311,102 min,movie,9.0,"1,017"
11312,,,,
11313,135 min,movie,6.3,"33,069"
11314,129 min,movie,6.6,"100,059"
11315,128 min,movie,6.4,"42,963"
11316,91 min,movie,6.0,216
11317,107 min,movie,6.9,"4,263"
11318,78 min,movie,7.6,"10,227"
11319,78 min,movie,3.5,49
11320,,,,
11321,92 min,movie,5.7,"1,784"
11322,,,,
11323,114 min,movie,6.2,"97,526"
11324,,,,
11325,126 min,movie,6.6,"30,854"
11326,80 min,movie,7.6,"1,869"
11327,,,,
11328,,,,
11329,74 min,movie,4.9,134
11330,,,,
11331,120 min,movie,5.8,"2,647"
11332,101 min,movie,7.4,"7,677"
11333,88 min,movie,6.3,"1,675"
11334,,,,
11335,88 min,movie,7.7,"5,347"
11336,,,,
11337,95 min,movie,7.0,"363,311"
11338,98 min,movie,6.7,"6,933"
11339,96 min,movie,4.2,"1,124"
11340,91 min,movie,4.6,"5,785"
11341,85 min,movie,4.9,"1,198"
11342,172 min,movie,6.9,"1,248"
11343,88 min,movie,5.5,"1,663"
11344,,,,
11345,90 min,movie,3.4,360
11346,,,,
11347,116 min,movie,6.0,"9,535"
11348,53 min,movie,N/A,N/A
11349,,,,
11350,93 min,movie,4.2,"7,479"
11351,,,,
11352,104 min,movie,6.1,"2,525"
11353,,,,
11354,,,,
11355,116 min,movie,6.4,"1,996"
11356,106 min,movie,6.0,"30,477"
11357,,,,
11358,100 min,movie,5.3,645
11359,85 min,movie,7.5,"2,893"
11360,,,,
11361,180 min,movie,8.1,244
11362,,,,
11363,,,,
11364,88 min,movie,7.8,"1,563"
11365,,,,
11366,80 min,movie,3.3,"21,574"
11367,,,,
11368,,,,
11369,,,,
11370,,,,
11371,,,,
11372,102 min,movie,5.7,"11,633"
11373,,,,
11374,,,,
11375,79 min,movie,5.0,"2,339"
11376,95 min,movie,5.5,"17,645"
11377,86 min,movie,4.6,"1,480"
11378,105 min,movie,8.1,"89,204"
11379,,,,
11380,,,,
11381,86 min,movie,4.5,264
11382,,,,
