,time,type,rate,votes
14906,30 min,movie,7.3,47
14907,,,,
14908,,,,
14909,114 min,movie,6.7,"110,440"
14910,98 min,movie,5.9,"6,186"
14911,,,,
14912,100 min,movie,6.8,"8,721"
14913,99 min,movie,6.6,899
14914,,,,
14915,,,,
14916,,,,
14917,,,,
14918,131 min,movie,7.2,"77,187"
14919,105 min,movie,6.0,"11,458"
14920,120 min,movie,6.7,813
14921,136 min,movie,6.7,"2,208"
14922,25 min,series,7.4,234
14923,88 min,movie,5.9,"3,576"
14924,,,,
14925,99 min,movie,7.2,"5,472"
14926,29 min,movie,7.3,24
14927,170 min,movie,4.7,"1,204"
14928,128 min,movie,8.1,"400,175"
14929,99 min,movie,6.5,781
14930,45 min,movie,8.4,794
14931,94 min,movie,7.0,"31,611"
14932,,,,
14933,108 min,movie,7.3,"2,033"
14934,,,,
14935,,,,
14936,,,,
14937,360 min,series,7.2,488
14938,130 min,movie,8.5,665
14939,83 min,movie,7.2,"4,839"
14940,95 min,movie,5.9,"42,996"
14941,N/A,series,7.1,810
14942,73 min,movie,6.4,"1,013"
14943,141 min,movie,7.6,"7,341"
14944,101 min,movie,7.1,634
14945,99 min,movie,5.8,"1,228"
14946,124 min,movie,7.4,"1,117"
14947,130 min,movie,8.1,"10,569"
14948,190 min,movie,8.9,682
14949,,,,
14950,95 min,movie,6.5,247
14951,108 min,movie,6.4,"2,793"
14952,95 min,movie,7.1,"9,405"
14953,97 min,movie,6.8,"70,666"
14954,90 min,movie,6.5,864
14955,14 min,movie,7.4,36
14956,96 min,movie,6.2,11
14957,180 min,movie,8.1,244
14958,96 min,movie,6.7,"6,294"
14959,116 min,movie,6.9,"4,216"
14960,104 min,movie,6.5,"65,568"
14961,,,,
14962,96 min,movie,4.9,487
14963,114 min,movie,7.3,"9,880"
14964,,,,
14965,100 min,movie,7.0,"6,658"
14966,141 min,movie,7.1,"9,227"
14967,96 min,movie,7.9,"11,089"
14968,92 min,movie,7.2,"9,581"
14969,,,,
14970,132 min,movie,6.3,"75,278"
14971,29 min,series,7.2,649
14972,108 min,movie,6.8,"7,204"
14973,115 min,movie,6.1,"27,660"
14974,,,,
14975,,,,
14976,,,,
14977,93 min,movie,6.7,"16,950"
14978,150 min,movie,7.8,"64,217"
14979,,,,
14980,,,,
14981,106 min,movie,6.8,"1,623"
14982,119 min,movie,6.1,"10,890"
14983,179 min,movie,6.6,"5,658"
14984,,,,
14985,90 min,movie,5.9,"15,131"
14986,92 min,movie,4.9,338
14987,,,,
14988,,,,
14989,161 min,movie,7.4,"8,132"
14990,,,,
14991,94 min,movie,2.4,880
14992,,,,
14993,190 min,movie,8.8,"4,497"
14994,,,,
14995,55 min,movie,7.2,294
14996,,,,
14997,94 min,movie,7.1,"1,187"
14998,103 min,movie,6.1,"3,490"
14999,109 min,movie,7.3,"130,021"
15000,109 min,movie,5.9,"1,724"
15001,,,,
15002,,,,
15003,90 min,movie,3.6,353
15004,97 min,movie,6.4,"2,616"
15005,,,,
15006,120 min,movie,8.0,"8,011"
15007,116 min,movie,6.2,"16,750"
15008,108 min,movie,2.2,121
15009,124 min,movie,7.3,"7,777"
15010,103 min,movie,6.9,"3,207"
15011,120 min,movie,5.1,787
15012,121 min,movie,7.1,"5,746"
15013,,,,
15014,,,,
15015,,,,
15016,114 min,movie,8.1,"43,566"
15017,89 min,movie,5.3,962
15018,,,,
15019,,,,
15020,98 min,movie,6.7,291
15021,95 min,movie,6.9,337
15022,,,,
15023,,,,
15024,105 min,movie,5.6,753
15025,98 min,movie,4.1,143
15026,115 min,movie,7.4,"4,535"
15027,,,,
15028,91 min,movie,5.2,"1,499"
15029,99 min,movie,7.3,"16,597"
15030,97 min,movie,5.2,283
15031,30 min,series,8.2,"6,915"
15032,208 min,movie,8.5,"5,507"
15033,260 min,movie,6.6,"8,680"
15034,123 min,movie,6.2,"49,911"
15035,,,,
15036,,,,
15037,92 min,movie,7.7,"74,433"
15038,84 min,movie,4.5,60
15039,107 min,movie,6.6,"7,659"
15040,80 min,movie,8.5,304
15041,93 min,movie,4.6,"1,972"
15042,,,,
15043,181 min,series,6.2,"9,363"
15044,104 min,movie,2.2,"21,088"
15045,65 min,movie,7.1,"6,497"
15046,101 min,movie,6.8,"4,674"
15047,107 min,movie,5.7,156
15048,113 min,movie,6.7,"46,073"
15049,,,,
15050,,,,
15051,,,,
15052,91 min,movie,4.4,"5,587"
15053,,,,
15054,63 min,movie,N/A,N/A
15055,188 min,movie,7.7,"40,957"
15056,93 min,movie,4.0,82
15057,112 min,movie,7.4,"82,506"
15058,124 min,movie,7.1,"259,466"
15059,,,,
15060,,,,
15061,113 min,movie,7.2,"1,386"
15062,110 min,movie,7.2,"223,558"
15063,109 min,movie,5.6,"124,486"
15064,119 min,movie,7.6,"62,128"
15065,55 min,movie,8.6,32
15066,108 min,movie,7.3,"8,548"
15067,,,,
15068,96 min,movie,5.5,"18,978"
15069,,,,
15070,,,,
15071,,,,
15072,,,,
15073,,,,
15074,84 min,movie,6.1,"2,695"
15075,93 min,movie,6.4,966
15076,103 min,movie,6.2,"4,390"
15077,,,,
15078,104 min,movie,7.0,"291,660"
15079,,,,
15080,102 min,movie,5.8,"6,366"
15081,,,,
15082,,,,
15083,,,,
15084,111 min,movie,7.5,"110,187"
15085,,,,
15086,23 min,movie,7.4,40
15087,179 min,movie,7.8,"12,607"
15088,,,,
15089,,,,
15090,,,,
15091,111 min,movie,6.4,"4,911"
15092,,,,
15093,,,,
15094,94 min,movie,4.2,"6,316"
15095,,,,
15096,,,,
15097,115 min,movie,5.2,271
15098,,,,
15099,89 min,movie,4.4,"28,106"
15100,,,,
15101,111 min,movie,6.3,"6,420"
15102,,,,
15103,104 min,movie,8.5,56
15104,,,,
15105,102 min,movie,6.9,"68,708"
15106,74 min,movie,7.3,539
15107,116 min,movie,7.7,"494,761"
15108,,,,
15109,,,,
15110,94 min,movie,6.2,"181,018"
15111,,,,
15112,112 min,movie,6.4,"3,033"
15113,101 min,movie,6.5,"3,105"
15114,,,,
15115,,,,
15116,135 min,movie,7.5,"45,667"
15117,,,,
15118,,,,
15119,,,,
15120,92 min,movie,3.9,587
15121,,,,
15122,95 min,movie,7.0,828
15123,,,,
15124,145 min,movie,7.0,"510,923"
15125,105 min,movie,6.6,"4,645"
15126,,,,
15127,,,,
15128,95 min,movie,5.8,"3,447"
15129,129 min,movie,8.1,"101,146"
15130,,,,
15131,,,,
15132,101 min,movie,7.1,"14,867"
15133,108 min,movie,6.1,"8,670"
15134,118 min,movie,5.9,"6,194"
15135,54 min,movie,6.3,25
15136,,,,
15137,104 min,movie,7.5,"88,799"
15138,N/A,series,8.2,16
15139,80 min,movie,6.3,"1,886"
15140,91 min,movie,4.3,458
15141,94 min,movie,4.0,332
15142,111 min,movie,6.7,"1,175"
15143,,,,
15144,,,,
15145,100 min,movie,5.7,222
15146,,,,
15147,,,,
15148,,,,
15149,N/A,movie,8.4,18
15150,,,,
15151,86 min,movie,6.3,"68,478"
15152,,,,
15153,108 min,movie,6.3,"4,740"
15154,102 min,movie,5.2,"9,072"
15155,,,,
15156,154 min,movie,6.8,"111,348"
15157,,,,
15158,116 min,movie,4.6,"38,480"
15159,30 min,series,7.5,"1,621"
15160,108 min,movie,6.5,"5,728"
15161,,,,
15162,,,,
15163,99 min,movie,7.1,"112,685"
15164,,,,
15165,,,,
15166,90 min,movie,3.3,803
15167,,,,
15168,,,,
15169,90 min,movie,6.3,489
15170,95 min,movie,5.6,"2,687"
15171,,,,
15172,50 min,movie,2.6,153
15173,,,,
15174,,,,
15175,,,,
15176,,,,
15177,93 min,movie,5.7,"47,541"
15178,92 min,movie,4.9,775
15179,101 min,movie,6.6,"4,401"
15180,87 min,movie,6.7,880
15181,91 min,movie,6.6,"11,439"
15182,90 min,movie,5.9,"37,568"
15183,,,,
15184,,,,
15185,89 min,movie,5.5,589
15186,89 min,movie,6.8,"30,652"
15187,90 min,movie,8.1,265
15188,,,,
15189,,,,
15190,64 min,movie,6.6,21
15191,,,,
15192,,,,
15193,70 min,movie,7.9,"12,304"
15194,92 min,movie,4.7,434
15195,,,,
15196,100 min,movie,5.9,156
15197,,,,
15198,,,,
15199,93 min,movie,6.4,959
15200,107 min,movie,6.4,"81,643"
15201,86 min,movie,7.6,"3,794"
15202,86 min,movie,6.7,43
15203,86 min,movie,6.0,"1,250"
15204,96 min,movie,6.5,"2,195"
15205,124 min,movie,6.4,"402,522"
15206,,,,
15207,,,,
15208,,,,
15209,102 min,movie,7.6,"157,207"
15210,,,,
15211,,,,
15212,100 min,movie,6.4,77
15213,,,,
15214,93 min,movie,8.0,"4,025"
15215,99 min,movie,7.6,820
15216,95 min,movie,5.6,"2,120"
15217,,,,
15218,,,,
15219,109 min,movie,6.2,"1,054"
15220,,,,
15221,91 min,movie,5.5,"4,452"
15222,,,,
15223,95 min,movie,6.3,"31,173"
15224,81 min,movie,5.8,"8,022"
15225,,,,
15226,120 min,movie,6.3,21
15227,,,,
15228,98 min,movie,6.7,"1,650"
15229,,,,
15230,,,,
15231,,,,
15232,N/A,series,7.5,215
15233,90 min,movie,6.5,"239,637"
15234,106 min,movie,5.7,"53,890"
15235,,,,
15236,150 min,movie,6.2,789
15237,90 min,movie,5.3,"8,157"
15238,N/A,movie,N/A,N/A
15239,99 min,movie,8.3,"23,075"
15240,,,,
15241,105 min,movie,5.7,"1,803"
15242,,,,
15243,86 min,movie,6.2,"3,281"
15244,105 min,movie,5.3,"24,248"
15245,,,,
15246,,,,
15247,97 min,movie,5.1,465
15248,,,,
15249,87 min,movie,5.8,"1,341"
15250,112 min,movie,7.6,"10,039"
15251,,,,
15252,,,,
15253,103 min,movie,7.0,"2,064"
15254,92 min,movie,5.5,100
15255,,,,
15256,123 min,movie,6.1,"13,629"
15257,134 min,movie,7.6,"124,898"
15258,,,,
15259,93 min,movie,6.8,"4,614"
15260,,,,
15261,72 min,movie,6.7,"1,312"
15262,77 min,movie,3.0,66
15263,,,,
15264,119 min,movie,7.1,"5,897"
15265,,,,
15266,,,,
15267,94 min,movie,7.7,"7,109"
15268,,,,
15269,,,,
15270,,,,
15271,,,,
15272,,,,
15273,,,,
15274,12 min,movie,N/A,N/A
15275,135 min,movie,5.5,266
15276,84 min,movie,6.1,"2,188"
15277,,,,
15278,,,,
15279,110 min,movie,6.4,"7,346"
15280,62 min,movie,7.3,56
15281,,,,
15282,,,,
15283,95 min,movie,7.4,"6,253"
15284,,,,
15285,101 min,movie,5.4,"13,183"
15286,107 min,movie,5.5,"12,767"
15287,,,,
15288,96 min,movie,5.9,57
15289,107 min,movie,6.8,"2,595"
15290,90 min,movie,6.6,841
15291,,,,
15292,,,,
15293,,,,
15294,,,,
15295,93 min,movie,4.8,"3,154"
15296,594 min,series,9.5,"347,816"
15297,,,,
15298,90 min,movie,6.0,"4,037"
15299,93 min,movie,2.9,802
15300,101 min,movie,7.3,"8,060"
15301,98 min,movie,6.8,"3,421"
15302,,,,
15303,89 min,movie,8.2,"21,330"
15304,112 min,movie,7.4,"9,514"
15305,109 min,movie,8.4,"1,990"
15306,,,,
15307,,,,
15308,,,,
15309,96 min,movie,6.4,"56,167"
15310,,,,
15311,109 min,movie,6.6,"2,121"
15312,,,,
15313,94 min,movie,6.0,"3,738"
15314,78 min,movie,7.6,964
15315,,,,
15316,,,,
15317,98 min,movie,7.0,"19,279"
15318,78 min,movie,6.9,475
15319,,,,
15320,50 min,movie,7.0,66
15321,,,,
15322,,,,
15323,,,,
15324,,,,
15325,114 min,movie,6.6,"2,175"
15326,,,,
15327,,,,
15328,102 min,movie,6.8,646
15329,106 min,movie,5.6,"29,052"
15330,78 min,movie,5.8,"1,565"
15331,,,,
15332,86 min,movie,6.5,961
15333,,,,
15334,110 min,movie,7.2,"46,230"
15335,105 min,movie,7.5,"7,358"
15336,,,,
15337,95 min,movie,6.0,"1,851"
15338,91 min,movie,6.8,"1,425"
15339,114 min,movie,7.1,"156,558"
15340,115 min,movie,7.2,58
15341,,,,
15342,99 min,movie,7.0,"60,218"
15343,,,,
15344,,,,
15345,100 min,movie,6.2,"87,792"
15346,98 min,movie,5.2,"6,365"
15347,109 min,movie,6.3,"2,465"
15348,,,,
15349,91 min,movie,2.9,900
15350,60 min,movie,6.8,108
15351,,,,
15352,,,,
15353,,,,
15354,,,,
15355,110 min,movie,7.6,"1,287"
15356,,,,
15357,,,,
15358,107 min,movie,5.2,"2,696"
15359,99 min,movie,8.3,"24,812"
15360,,,,
15361,91 min,movie,7.0,"16,757"
15362,,,,
15363,,,,
15364,108 min,movie,6.2,"3,102"
15365,115 min,movie,5.8,"6,102"
15366,109 min,movie,8.1,"351,440"
15367,155 min,movie,8.2,"19,668"
15368,112 min,movie,4.9,"3,673"
15369,,,,
15370,90 min,movie,4.3,"1,789"
15371,124 min,movie,6.9,"4,516"
15372,25 min,series,8.0,"1,532"
15373,87 min,movie,5.9,"86,944"
15374,30 min,series,7.0,686
15375,123 min,movie,5.6,"10,567"
15376,,,,
15377,106 min,movie,6.1,"32,000"
15378,110 min,movie,7.6,"23,961"
15379,120 min,movie,4.6,275
15380,99 min,movie,5.1,"2,230"
15381,157 min,movie,7.8,"154,752"
15382,,,,
15383,99 min,movie,6.5,"3,693"
15384,,,,
15385,155 min,movie,7.3,"68,601"
15386,87 min,movie,6.5,210
15387,104 min,movie,6.4,"6,795"
15388,97 min,movie,5.4,"2,861"
15389,92 min,movie,6.9,"3,090"
15390,,,,
15391,,,,
15392,,,,
15393,93 min,movie,6.4,"191,829"
15394,147 min,movie,7.6,"190,965"
15395,52 min,movie,7.4,137
15396,,,,
15397,100 min,movie,5.9,"2,347"
15398,53 min,series,7.4,394
15399,98 min,movie,5.7,672
15400,,,,
15401,N/A,movie,8.3,111
15402,134 min,movie,7.0,537
15403,,,,
15404,82 min,movie,7.8,"6,166"
15405,,,,
15406,,,,
15407,,,,
15408,,,,
15409,92 min,movie,6.6,"187,713"
15410,132 min,movie,6.9,"6,139"
15411,,,,
15412,90 min,movie,5.9,118
15413,,,,
15414,,,,
15415,100 min,movie,5.8,"1,519"
15416,30 min,series,7.6,857
15417,111 min,movie,7.2,"7,780"
15418,90 min,movie,8.7,614
15419,,,,
15420,100 min,movie,7.4,619
15421,136 min,movie,7.6,"96,430"
15422,98 min,movie,6.9,"45,661"
15423,,,,
15424,100 min,movie,7.2,"47,388"
15425,117 min,movie,8.1,"697,372"
15426,,,,
15427,102 min,movie,5.7,925
15428,,,,
15429,83 min,movie,7.3,"81,227"
15430,,,,
15431,,,,
15432,,,,
15433,,,,
15434,105 min,movie,5.1,796
15435,70 min,movie,6.3,11
15436,107 min,movie,6.5,"75,986"
15437,,,,
15438,90 min,movie,2.3,476
15439,N/A,movie,N/A,N/A
15440,102 min,movie,6.4,"23,520"
15441,,,,
15442,,,,
15443,125 min,movie,5.0,"61,861"
15444,96 min,movie,6.0,"24,969"
15445,93 min,movie,6.9,"24,868"
15446,,,,
15447,137 min,movie,7.0,"12,046"
15448,90 min,movie,6.5,196
15449,100 min,movie,5.4,"22,197"
15450,116 min,movie,7.5,"100,137"
15451,,,,
15452,,,,
15453,,,,
15454,,,,
15455,109 min,movie,6.1,"24,080"
15456,88 min,movie,7.1,"1,617"
15457,,,,
15458,,,,
15459,,,,
15460,114 min,movie,6.9,"7,789"
15461,,,,
15462,100 min,movie,5.8,"1,418"
15463,,,,
15464,180 min,series,7.7,"1,186"
15465,95 min,movie,6.5,"113,058"
15466,89 min,movie,4.7,"3,530"
15467,143 min,movie,7.2,"1,805"
15468,90 min,movie,7.9,21
15469,15 min,series,7.0,156
15470,,,,
15471,,,,
15472,121 min,movie,6.6,"114,842"
15473,86 min,movie,6.6,"81,266"
15474,105 min,movie,6.3,"39,789"
15475,,,,
15476,,,,
15477,110 min,movie,6.7,"9,133"
15478,,,,
15479,165 min,movie,5.6,"1,666"
15480,,,,
15481,94 min,movie,5.4,"8,513"
15482,120 min,movie,4.2,"1,143"
15483,90 min,movie,5.2,"5,317"
15484,120 min,movie,7.1,"3,003"
15485,74 min,movie,5.6,"4,383"
15486,,,,
15487,,,,
15488,,,,
15489,172 min,movie,8.1,"7,932"
15490,86 min,movie,8.3,358
15491,108 min,movie,6.7,"3,948"
15492,89 min,movie,5.6,526
15493,,,,
15494,82 min,movie,6.5,"1,359"
15495,,,,
15496,95 min,movie,7.3,"94,890"
15497,99 min,movie,5.7,580
15498,30 min,series,N/A,N/A
15499,,,,
15500,,,,
15501,96 min,movie,6.8,"2,200"
15502,126 min,movie,6.3,"7,526"
15503,88 min,movie,6.4,431
15504,92 min,movie,6.4,"5,291"
15505,97 min,movie,7.1,122
15506,110 min,movie,5.2,290
15507,100 min,movie,7.0,"3,434"
15508,92 min,movie,6.3,"1,744"
15509,,,,
15510,,,,
15511,,,,
15512,97 min,movie,3.0,507
15513,,,,
15514,,,,
15515,96 min,movie,6.2,"8,883"
15516,117 min,movie,6.4,"1,737"
15517,,,,
15518,,,,
15519,91 min,movie,5.8,"4,642"
15520,,,,
15521,,,,
15522,120 min,movie,5.8,280
15523,,,,
15524,89 min,movie,4.8,93
15525,98 min,movie,4.5,"1,639"
15526,960 min,movie,8.5,"1,961"
15527,86 min,movie,4.2,294
15528,,,,
15529,97 min,movie,6.2,"26,882"
15530,142 min,movie,7.4,"27,186"
15531,116 min,movie,6.6,"48,440"
15532,95 min,movie,5.9,"81,352"
15533,,,,
15534,,,,
15535,,,,
15536,,,,
15537,111 min,movie,7.1,"2,862"
15538,,,,
15539,,,,
15540,145 min,movie,7.2,"93,355"
15541,,,,
15542,,,,
15543,,,,
15544,121 min,movie,7.9,"48,928"
15545,127 min,movie,6.7,"23,461"
15546,,,,
15547,,,,
15548,30 min,series,7.5,"1,327"
15549,106 min,movie,5.6,"30,161"
15550,,,,
15551,102 min,movie,5.8,976
15552,,,,
15553,106 min,movie,8.4,"2,521"
15554,,,,
15555,,,,
15556,105 min,movie,7.2,"12,385"
15557,,,,
15558,146 min,movie,7.6,"7,556"
15559,,,,
15560,,,,
15561,,,,
15562,30 min,series,5.0,5
15563,117 min,movie,6.5,"74,902"
15564,68 min,movie,6.6,99
15565,,,,
15566,,,,
15567,147 min,movie,8.4,86
15568,,,,
15569,,,,
15570,87 min,movie,5.3,"4,995"
15571,,,,
15572,,,,
15573,89 min,movie,2.3,223
15574,,,,
15575,93 min,movie,6.7,"4,504"
15576,99 min,movie,5.2,"11,302"
15577,,,,
15578,87 min,movie,6.3,"35,206"
15579,,,,
15580,,,,
15581,106 min,movie,6.4,839
15582,108 min,movie,6.2,"98,741"
15583,,,,
15584,,,,
15585,165 min,movie,6.3,"7,467"
15586,99 min,movie,6.7,526
15587,,,,
15588,,,,
15589,,,,
15590,,,,
15591,,,,
15592,96 min,movie,6.1,"8,448"
15593,79 min,movie,5.2,"1,409"
15594,,,,
15595,100 min,movie,6.8,269
15596,,,,
15597,96 min,movie,7.2,"60,766"
15598,105 min,movie,6.3,472
15599,105 min,movie,7.3,"11,660"
15600,186 min,movie,7.9,"19,082"
15601,117 min,movie,7.2,"6,095"
15602,,,,
15603,105 min,movie,7.2,"6,105"
15604,,,,
15605,,,,
15606,87 min,movie,2.9,"3,300"
15607,,,,
15608,124 min,movie,7.7,"7,913"
15609,,,,
15610,89 min,movie,6.1,"8,656"
15611,,,,
15612,73 min,movie,6.7,20
15613,,,,
15614,106 min,movie,6.7,229
15615,,,,
15616,,,,
15617,91 min,movie,5.5,"8,187"
15618,,,,
15619,88 min,movie,5.4,"9,673"
15620,,,,
15621,53 min,movie,5.2,249
15622,,,,
15623,,,,
15624,100 min,movie,6.7,"1,755"
15625,107 min,movie,7.1,133
15626,,,,
15627,140 min,movie,7.4,"55,235"
15628,97 min,movie,6.1,"6,111"
15629,91 min,movie,7.0,"12,170"
15630,,,,
15631,,,,
15632,,,,
15633,97 min,movie,5.6,291
15634,97 min,movie,6.8,"2,869"
15635,80 min,movie,4.3,304
15636,,,,
15637,,,,
15638,1 h 20 min,movie,N/A,N/A
15639,,,,
15640,110 min,movie,7.4,"4,839"
15641,,,,
15642,95 min,movie,5.2,710
15643,100 min,movie,7.2,"1,423"
15644,90 min,movie,8.3,20
15645,88 min,movie,6.8,"2,623"
15646,108 min,movie,6.8,"189,751"
15647,92 min,movie,6.1,"21,215"
15648,,,,
15649,83 min,movie,7.2,"5,869"
15650,149 min,movie,7.8,311
15651,91 min,movie,6.3,"1,561"
15652,,,,
15653,N/A,movie,6.9,75
15654,,,,
15655,42 min,series,7.4,522
15656,,,,
15657,121 min,movie,7.6,"86,945"
15658,,,,
15659,60 min,movie,8.7,133
15660,,,,
15661,,,,
15662,141 min,movie,7.8,"49,320"
15663,,,,
15664,81 min,movie,6.8,"1,352"
15665,,,,
15666,,,,
15667,114 min,movie,7.2,"4,667"
15668,125 min,movie,6.5,"9,586"
15669,98 min,movie,4.9,"1,330"
15670,103 min,movie,5.9,242
15671,101 min,movie,6.7,"136,526"
15672,232 min,series,5.2,"2,669"
15673,N/A,movie,N/A,N/A
15674,117 min,movie,7.2,"78,746"
15675,117 min,movie,8.0,932
15676,,,,
15677,87 min,movie,6.3,"13,015"
15678,,,,
15679,,,,
15680,,,,
15681,,,,
15682,,,,
15683,,,,
15684,69 min,movie,5.7,6
15685,106 min,movie,6.2,"4,566"
15686,106 min,movie,6.9,"3,657"
15687,83 min,movie,2.0,251
15688,,,,
15689,,,,
15690,50 min,series,8.3,327
15691,48 min,movie,6.9,11
15692,,,,
15693,,,,
15694,,,,
15695,106 min,movie,6.1,"1,136"
15696,101 min,movie,6.6,"3,157"
15697,90 min,movie,1.7,"3,696"
15698,91 min,movie,4.3,"11,733"
15699,,,,
15700,69 min,movie,7.4,"76,368"
15701,,,,
15702,138 min,movie,7.6,"176,121"
15703,180 min,series,6.8,685
15704,,,,
15705,225 min,series,6.6,408
15706,99 min,movie,1.8,"12,014"
15707,88 min,movie,6.6,584
15708,,,,
15709,,,,
15710,94 min,movie,5.9,"4,941"
15711,115 min,movie,7.6,"5,332"
15712,101 min,movie,5.8,"40,372"
15713,,,,
15714,98 min,movie,6.4,"3,243"
15715,90 min,movie,6.9,"6,809"
15716,,,,
15717,85 min,series,8.8,"1,379"
15718,90 min,movie,7.2,"4,555"
15719,,,,
15720,81 min,movie,6.4,"4,276"
15721,,,,
15722,92 min,movie,7.2,"1,642"
15723,,,,
15724,105 min,movie,7.1,"13,498"
15725,100 min,movie,4.9,689
15726,,,,
15727,,,,
15728,,,,
15729,,,,
15730,124 min,movie,5.9,"52,443"
15731,,,,
15732,,,,
15733,,,,
15734,97 min,movie,6.4,"1,319"
15735,,,,
15736,,,,
15737,,,,
15738,101 min,movie,6.0,"3,431"
15739,,,,
15740,89 min,movie,8.1,16
15741,103 min,movie,5.2,"3,887"
15742,,,,
15743,139 min,movie,5.7,"2,720"
15744,88 min,movie,6.4,"2,002"
15745,,,,
15746,,,,
15747,91 min,movie,7.5,"5,193"
15748,108 min,movie,6.8,"24,085"
15749,77 min,movie,5.7,"10,010"
15750,80 min,movie,4.9,"3,555"
15751,69 min,movie,8.1,"2,522"
15752,,,,
15753,107 min,movie,6.9,"4,112"
15754,90 min,movie,4.9,"2,651"
15755,104 min,movie,7.3,"188,417"
15756,90 min,movie,6.3,683
15757,130 min,movie,6.8,"1,703"
15758,160 min,movie,8.3,"353,924"
15759,80 min,movie,5.4,"7,933"
15760,343 min,series,7.2,272
15761,,,,
15762,105 min,movie,7.2,"3,338"
15763,104 min,movie,3.9,"1,258"
15764,,,,
15765,90 min,movie,6.0,"2,884"
15766,142 min,movie,7.3,"4,191"
15767,,,,
15768,,,,
15769,93 min,movie,7.7,"17,799"
15770,30 min,movie,7.6,841
15771,,,,
15772,,,,
15773,,,,
15774,80 min,movie,5.7,"8,194"
15775,,,,
15776,,,,
15777,,,,
15778,107 min,movie,6.4,"1,709"
15779,,,,
15780,84 min,movie,5.4,"2,427"
15781,,,,
15782,86 min,movie,6.9,313
15783,,,,
15784,,,,
15785,,,,
15786,91 min,movie,8.2,"89,638"
15787,106 min,movie,7.5,"23,486"
15788,116 min,movie,7.3,"120,467"
15789,,,,
15790,,,,
15791,,,,
15792,,,,
15793,70 min,movie,3.7,242
15794,,,,
15795,113 min,movie,7.0,"2,002"
15796,110 min,movie,6.5,731
15797,93 min,movie,5.4,"12,330"
15798,108 min,movie,7.0,"3,185"
15799,101 min,movie,6.2,"2,049"
15800,85 min,movie,7.5,"15,000"
15801,88 min,movie,7.5,373
15802,88 min,movie,8.0,"40,581"
15803,142 min,movie,6.7,"34,782"
15804,100 min,movie,7.4,"6,337"
15805,,,,
15806,96 min,movie,5.5,"2,843"
15807,118 min,movie,8.0,"63,339"
15808,106 min,movie,7.0,"6,871"
15809,,,,
15810,,,,
15811,104 min,movie,6.0,668
15812,104 min,movie,7.7,"4,965"
15813,105 min,movie,5.4,"31,245"
15814,99 min,movie,7.4,"30,461"
15815,98 min,movie,6.4,"65,000"
15816,122 min,movie,7.3,"166,221"
15817,376 min,series,8.6,"4,267"
15818,136 min,movie,6.7,"162,787"
15819,,,,
15820,100 min,movie,5.2,"7,763"
15821,,,,
15822,96 min,movie,4.1,817
15823,,,,
15824,,,,
15825,,,,
15826,134 min,movie,7.2,"5,399"
15827,99 min,movie,6.7,"5,436"
15828,,,,
15829,84 min,movie,5.6,"29,199"
15830,,,,
15831,103 min,movie,7.0,"1,101"
15832,,,,
15833,90 min,movie,4.9,591
15834,75 min,movie,7.3,83
15835,,,,
15836,,,,
15837,,,,
15838,,,,
15839,,,,
15840,93 min,movie,5.8,"2,793"
15841,,,,
15842,100 min,movie,5.2,357
15843,104 min,movie,5.6,"29,148"
15844,113 min,movie,7.8,"190,945"
15845,140 min,movie,5.3,79
15846,128 min,movie,8.0,"6,490"
15847,104 min,movie,5.3,204
15848,48 min,movie,6.8,582
15849,94 min,movie,5.3,956
15850,90 min,movie,5.0,"6,312"
15851,91 min,movie,6.6,479
15852,,,,
15853,100 min,movie,6.7,"238,759"
15854,97 min,movie,4.0,"1,451"
15855,101 min,movie,5.5,"12,570"
15856,110 min,movie,7.5,"12,436"
15857,30 min,series,6.8,"1,843"
15858,120 min,movie,7.7,"29,486"
15859,113 min,movie,4.6,"5,789"
15860,150 min,movie,7.6,"2,309"
15861,,,,
15862,154 min,movie,7.6,"14,949"
15863,,,,
15864,90 min,movie,7.0,"1,507"
15865,,,,
15866,,,,
15867,85 min,movie,4.7,"3,748"
15868,90 min,movie,7.7,"16,584"
15869,102 min,movie,7.3,"2,028"
15870,145 min,movie,7.1,750
15871,101 min,movie,4.8,"43,653"
15872,,,,
15873,,,,
15874,,,,
15875,124 min,movie,6.2,"13,084"
15876,,,,
15877,102 min,movie,4.0,146
15878,,,,
15879,99 min,movie,8.2,33
15880,,,,
15881,N/A,movie,7.9,157
15882,96 min,movie,4.9,229
15883,,,,
15884,97 min,movie,5.8,420
15885,91 min,movie,6.3,"13,650"
15886,,,,
15887,131 min,movie,6.1,"236,800"
15888,92 min,movie,5.6,"2,191"
15889,90 min,movie,7.0,"1,574"
15890,90 min,movie,7.3,"22,930"
15891,,,,
15892,,,,
15893,86 min,movie,6.7,"29,797"
15894,116 min,movie,6.4,"66,559"
15895,80 min,movie,5.6,59
15896,,,,
15897,,,,
15898,,,,
15899,112 min,movie,7.1,686
15900,,,,
15901,95 min,movie,6.0,"20,029"
15902,105 min,movie,7.1,"4,220"
15903,93 min,movie,6.4,"1,030"
15904,,,,
15905,102 min,movie,5.1,"5,830"
15906,113 min,movie,5.2,"1,479"
15907,99 min,movie,5.0,"1,719"
15908,123 min,movie,6.5,"4,392"
15909,,,,
15910,,,,
15911,,,,
15912,,,,
15913,80 min,movie,4.8,"3,821"
