,time,type,rate,votes
7360,126 min,movie,7.6,"22,759"
7361,60 min,series,8.0,302
7362,96 min,movie,6.4,"4,202"
7363,117 min,movie,6.6,"13,171"
7364,99 min,movie,7.4,"93,370"
7365,102 min,movie,5.5,"1,854"
7366,80 min,movie,7.3,65
7367,90 min,movie,4.0,164
7368,103 min,movie,7.4,"8,008"
7369,42 min,movie,6.9,150
7370,58 min,movie,8.2,"3,546"
7371,118 min,movie,6.2,"19,308"
7372,,,,
7373,,,,
7374,123 min,movie,6.3,"7,536"
7375,91 min,movie,6.7,"1,160"
7376,30 min,series,6.8,"4,226"
7377,,,,
7378,,,,
7379,117 min,movie,7.2,"11,277"
7380,,,,
7381,93 min,movie,5.3,"81,512"
7382,,,,
7383,89 min,movie,6.2,"5,442"
7384,,,,
7385,66 min,movie,7.3,80
7386,60 min,series,4.2,15
7387,105 min,movie,7.7,"46,132"
7388,,,,
7389,,,,
7390,,,,
7391,97 min,movie,5.3,"24,907"
7392,,,,
7393,207 min,series,8.2,"2,872"
7394,105 min,movie,5.7,268
7395,111 min,movie,6.4,"39,817"
7396,,,,
7397,125 min,movie,7.0,"234,602"
7398,,,,
7399,123 min,movie,6.4,"72,882"
7400,,,,
7401,101 min,movie,5.5,"18,109"
7402,96 min,movie,6.1,"10,111"
7403,112 min,movie,6.0,"2,482"
7404,101 min,movie,6.7,"34,293"
7405,,,,
7406,145 min,movie,7.3,"52,198"
7407,,,,
7408,N/A,series,6.3,9
7409,100 min,movie,5.5,"2,713"
7410,,,,
7411,97 min,movie,7.8,"6,455"
7412,,,,
7413,85 min,movie,5.8,"1,457"
7414,93 min,movie,7.1,"4,865"
7415,,,,
7416,,,,
7417,100 min,movie,5.1,"2,934"
7418,,,,
7419,125 min,movie,7.0,"24,018"
7420,103 min,movie,7.9,"19,342"
7421,,,,
7422,,,,
7423,106 min,movie,6.2,"4,557"
7424,114 min,movie,7.9,"76,269"
7425,63 min,movie,4.6,90
7426,,,,
7427,,,,
7428,106 min,movie,6.1,"1,376"
7429,,,,
7430,,,,
7431,65 min,movie,8.6,"3,653"
7432,,,,
7433,99 min,movie,7.7,"23,105"
7434,112 min,movie,6.8,"15,000"
7435,98 min,movie,6.4,"17,592"
7436,92 min,movie,6.9,"16,734"
7437,95 min,movie,6.1,"1,722"
7438,,,,
7439,90 min,movie,6.4,"1,363"
7440,,,,
7441,96 min,movie,5.2,"1,369"
7442,95 min,movie,4.1,"10,874"
7443,103 min,movie,4.5,"1,518"
7444,113 min,movie,4.1,"5,703"
7445,,,,
7446,,,,
7447,,,,
7448,,,,
7449,,,,
7450,119 min,movie,5.9,"4,287"
7451,101 min,movie,4.9,"1,218"
7452,86 min,movie,4.0,"1,749"
7453,103 min,movie,6.2,"3,023"
7454,,,,
7455,106 min,movie,6.2,"4,932"
7456,,,,
7457,,,,
7458,,,,
7459,108 min,movie,6.5,987
7460,,,,
7461,96 min,movie,5.5,250
7462,,,,
7463,,,,
7464,,,,
7465,92 min,movie,6.9,118
7466,,,,
7467,116 min,movie,5.4,"2,419"
7468,82 min,movie,4.5,788
7469,60 min,movie,7.8,270
7470,175 min,series,7.5,"4,804"
7471,390 min,series,7.9,577
7472,170 min,movie,6.8,"1,186"
7473,,,,
7474,131 min,movie,4.2,"1,308"
7475,116 min,movie,7.7,"13,196"
7476,,,,
7477,89 min,movie,4.3,424
7478,,,,
7479,84 min,movie,3.7,785
7480,98 min,movie,4.2,"1,915"
7481,,,,
7482,103 min,movie,5.3,"1,662"
7483,108 min,movie,7.0,"29,120"
7484,103 min,movie,6.1,437
7485,120 min,movie,6.9,"47,383"
7486,96 min,movie,4.2,"2,960"
7487,108 min,movie,7.8,"13,647"
7488,100 min,movie,6.9,624
7489,114 min,movie,6.6,435
7490,,,,
7491,,,,
7492,,,,
7493,95 min,movie,6.9,"34,415"
7494,,,,
7495,,,,
7496,,,,
7497,,,,
7498,60 min,movie,7.4,45
7499,,,,
7500,,,,
7501,134 min,movie,7.5,"29,427"
7502,80 min,movie,5.9,105
7503,95 min,movie,5.2,273
7504,,,,
7505,N/A,series,7.9,800
7506,150 min,movie,5.4,547
7507,,,,
7508,11 min,movie,7.1,8
7509,133 min,movie,6.1,"198,730"
7510,99 min,movie,5.9,"2,817"
7511,120 min,movie,7.1,"236,221"
7512,85 min,movie,5.1,"1,219"
7513,130 min,movie,7.6,"104,976"
7514,133 min,movie,7.3,"4,607"
7515,,,,
7516,126 min,movie,8.1,"31,721"
7517,101 min,movie,8.1,"253,548"
7518,90 min,movie,5.2,"2,231"
7519,162 min,movie,7.9,31
7520,,,,
7521,88 min,movie,6.2,"223,312"
7522,17 min,movie,3.1,10
7523,,,,
7524,86 min,movie,5.4,"13,507"
7525,116 min,movie,6.1,"7,121"
7526,94 min,movie,6.1,322
7527,,,,
7528,,,,
7529,,,,
7530,105 min,movie,5.4,244
7531,,,,
7532,,,,
7533,96 min,movie,6.9,"16,584"
7534,102 min,movie,6.9,"35,565"
7535,,,,
7536,101 min,movie,5.7,752
7537,,,,
7538,,,,
7539,,,,
7540,81 min,movie,8.0,13
7541,60 min,movie,7.6,952
7542,,,,
7543,27 min,series,5.2,36
7544,82 min,movie,6.2,"45,572"
7545,116 min,movie,6.8,"46,183"
7546,,,,
7547,104 min,movie,7.3,"14,959"
7548,,,,
7549,126 min,movie,4.6,"4,541"
7550,,,,
7551,,,,
7552,101 min,movie,7.2,"10,343"
7553,,,,
7554,,,,
7555,78 min,movie,6.9,"55,104"
7556,113 min,movie,6.8,620
7557,,,,
7558,91 min,movie,3.6,"1,014"
7559,90 min,movie,5.3,89
7560,91 min,movie,5.3,"3,150"
7561,,,,
7562,,,,
7563,143 min,movie,6.6,"26,683"
7564,,,,
7565,,,,
7566,,,,
7567,120 min,series,6.3,322
7568,93 min,movie,7.9,"1,138"
7569,,,,
7570,92 min,movie,6.4,"3,028"
7571,113 min,movie,7.5,"6,765"
7572,111 min,movie,6.0,"11,918"
7573,,,,
7574,,,,
7575,89 min,movie,7.3,"5,933"
7576,109 min,movie,7.1,"5,341"
7577,,,,
7578,,,,
7579,109 min,movie,6.2,"3,164"
7580,,,,
7581,111 min,movie,5.2,539
7582,107 min,movie,5.6,57
7583,87 min,movie,6.1,"6,021"
7584,,,,
7585,94 min,movie,6.3,"4,149"
7586,161 min,movie,8.1,"194,188"
7587,77 min,movie,2.7,"9,200"
7588,94 min,movie,7.3,"102,633"
7589,109 min,movie,7.3,"16,385"
7590,119 min,movie,6.9,"71,711"
7591,,,,
7592,,,,
7593,N/A,movie,6.6,204
7594,110 min,movie,8.1,"40,495"
7595,,,,
7596,,,,
7597,,,,
7598,,,,
7599,,,,
7600,133 min,movie,8.1,"147,872"
7601,,,,
7602,91 min,movie,3.9,"9,279"
7603,,,,
7604,95 min,movie,5.8,"1,168"
7605,,,,
7606,100 min,movie,7.0,"9,164"
7607,86 min,movie,6.0,"25,996"
7608,,,,
7609,,,,
7610,,,,
7611,,,,
7612,,,,
7613,96 min,movie,6.8,"109,513"
7614,118 min,movie,7.4,"2,756"
7615,88 min,movie,6.2,"30,760"
7616,117 min,movie,6.9,"1,022"
7617,100 min,movie,7.0,"191,429"
7618,,,,
7619,,,,
7620,,,,
7621,,,,
7622,91 min,movie,7.1,"11,898"
7623,,,,
7624,110 min,movie,6.9,"278,402"
7625,100 min,movie,5.2,577
7626,60 min,movie,7.3,179
7627,102 min,movie,6.4,"149,851"
7628,94 min,movie,5.9,"18,010"
7629,,,,
7630,134 min,movie,6.9,"14,340"
7631,111 min,movie,6.1,"14,432"
7632,100 min,movie,6.1,"33,647"
7633,100 min,movie,6.5,"43,971"
7634,119 min,movie,6.9,"4,063"
7635,94 min,movie,7.2,"319,060"
7636,75 min,movie,6.5,"22,602"
7637,117 min,movie,7.2,"1,036"
7638,97 min,movie,7.0,395
7639,,,,
7640,,,,
7641,109 min,movie,6.2,"2,249"
7642,130 min,movie,8.1,"116,340"
7643,153 min,movie,7.7,"110,788"
7644,210 min,series,7.2,"4,165"
7645,99 min,movie,6.6,"13,375"
7646,82 min,movie,7.1,"4,011"
7647,110 min,movie,7.1,"17,911"
7648,,,,
7649,360 min,series,8.0,27
7650,97 min,movie,6.5,"5,306"
7651,95 min,movie,5.4,"2,204"
7652,,,,
7653,180 min,movie,7.3,262
7654,,,,
7655,,,,
7656,,,,
7657,,,,
7658,,,,
7659,101 min,movie,7.0,"5,431"
7660,,,,
7661,,,,
7662,,,,
7663,,,,
7664,,,,
7665,,,,
7666,,,,
7667,,,,
7668,,,,
7669,,,,
7670,83 min,movie,5.3,"1,984"
7671,128 min,movie,7.0,"9,080"
7672,134 min,movie,7.1,791
7673,121 min,movie,6.0,"5,818"
7674,93 min,movie,6.4,867
7675,,,,
7676,,,,
7677,,,,
7678,123 min,movie,6.2,"1,257"
7679,93 min,movie,5.9,"1,809"
7680,,,,
7681,540 min,series,7.7,839
7682,84 min,movie,4.2,296
7683,,,,
7684,,,,
7685,,,,
7686,,,,
7687,152 min,movie,6.8,"6,893"
7688,,,,
7689,,,,
7690,,,,
7691,,,,
7692,95 min,movie,7.0,786
7693,91 min,movie,6.7,"6,596"
7694,98 min,movie,5.7,"5,909"
7695,,,,
7696,115 min,movie,7.5,"38,800"
7697,23 min,series,7.3,97
7698,101 min,movie,6.3,"2,191"
7699,59 min,movie,4.7,151
7700,,,,
7701,96 min,movie,7.6,"160,738"
7702,,,,
7703,93 min,movie,4.5,"5,245"
7704,112 min,movie,6.6,"4,482"
7705,124 min,movie,5.9,"12,745"
7706,133 min,movie,7.2,"35,591"
7707,96 min,movie,7.0,168
7708,115 min,movie,6.4,"19,259"
7709,83 min,movie,3.7,"4,871"
7710,,,,
7711,114 min,movie,7.4,"3,431"
7712,107 min,movie,7.2,"6,534"
7713,97 min,movie,7.5,"87,313"
7714,,,,
7715,,,,
7716,106 min,movie,5.7,"12,096"
7717,391 min,series,7.4,306
7718,87 min,movie,6.7,"37,237"
7719,95 min,movie,5.8,288
7720,100 min,movie,7.0,726
7721,300 min,series,7.8,885
7722,,,,
7723,,,,
7724,,,,
