,Region/Country/Area,Country,Series,Year,Value,Footnotes
1621,196,Cyprus,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2009,115.5,For government controlled areas.
1622,196,Cyprus,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2010,125.9,For government controlled areas.
1623,196,Cyprus,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2011,120.2,For government controlled areas.
1624,196,Cyprus,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2012,118.4,For government controlled areas.
1625,196,Cyprus,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2013,121.4,For government controlled areas.
1626,196,Cyprus,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2014,125.0,For government controlled areas.
1627,196,Cyprus,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2007,119.8,For government controlled areas.;Including basic metals.
1628,196,Cyprus,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2008,125.9,For government controlled areas.;Including basic metals.
1629,196,Cyprus,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2009,108.2,For government controlled areas.;Including basic metals.
1630,196,Cyprus,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2010,104.1,For government controlled areas.;Including basic metals.
1631,196,Cyprus,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2011,96.2,For government controlled areas.;Including basic metals.
1632,196,Cyprus,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2012,79.2,For government controlled areas.;Including basic metals.
1633,196,Cyprus,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2013,60.9,For government controlled areas.;Including basic metals.
1634,196,Cyprus,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2014,55.7,For government controlled areas.;Including basic metals.
1635,196,Cyprus,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2007,110.1,For government controlled areas.
1636,196,Cyprus,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2008,114.9,For government controlled areas.
1637,196,Cyprus,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2009,118.1,For government controlled areas.
1638,196,Cyprus,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2010,120.5,For government controlled areas.
1639,196,Cyprus,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2011,111.9,For government controlled areas.
1640,196,Cyprus,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2012,107.1,For government controlled areas.
1641,196,Cyprus,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2013,97.2,For government controlled areas.
1642,196,Cyprus,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2014,98.3,For government controlled areas.
1643,196,Cyprus,Index of industrial production: Water and waste management (Index base: 2005=100),2007,108.7,For government controlled areas.
1644,196,Cyprus,Index of industrial production: Water and waste management (Index base: 2005=100),2008,84.1,For government controlled areas.
1645,196,Cyprus,Index of industrial production: Water and waste management (Index base: 2005=100),2009,104.4,For government controlled areas.
1646,196,Cyprus,Index of industrial production: Water and waste management (Index base: 2005=100),2010,126.5,For government controlled areas.
1647,196,Cyprus,Index of industrial production: Water and waste management (Index base: 2005=100),2011,121.8,For government controlled areas.
1648,196,Cyprus,Index of industrial production: Water and waste management (Index base: 2005=100),2012,94.8,For government controlled areas.
1649,196,Cyprus,Index of industrial production: Water and waste management (Index base: 2005=100),2013,89.4,For government controlled areas.
1650,196,Cyprus,Index of industrial production: Water and waste management (Index base: 2005=100),2014,110.8,For government controlled areas.
1651,203,Czech Republic,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2007,119.8,Excluding water and waste management.
1652,203,Czech Republic,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2008,117.7,Excluding water and waste management.
1653,203,Czech Republic,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2009,101.6,Excluding water and waste management.
1654,203,Czech Republic,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2010,110.4,Excluding water and waste management.
1655,203,Czech Republic,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2011,116.9,Excluding water and waste management.
1656,203,Czech Republic,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2012,115.9,Excluding water and waste management.
1657,203,Czech Republic,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2013,115.8,Excluding water and waste management.
1658,203,Czech Republic,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2014,121.6,Excluding water and waste management.
1659,203,Czech Republic,Index of industrial production: Mining (Index base: 2005=100),2007,98.9,
1660,203,Czech Republic,Index of industrial production: Mining (Index base: 2005=100),2008,95.9,
1661,203,Czech Republic,Index of industrial production: Mining (Index base: 2005=100),2009,95.0,
1662,203,Czech Republic,Index of industrial production: Mining (Index base: 2005=100),2010,94.4,
1663,203,Czech Republic,Index of industrial production: Mining (Index base: 2005=100),2011,95.4,
1664,203,Czech Republic,Index of industrial production: Mining (Index base: 2005=100),2012,91.4,
1665,203,Czech Republic,Index of industrial production: Mining (Index base: 2005=100),2013,81.0,
1666,203,Czech Republic,Index of industrial production: Mining (Index base: 2005=100),2014,78.7,
1667,203,Czech Republic,Index of industrial production: Manufacturing (Index base: 2005=100),2007,123.0,
1668,203,Czech Republic,Index of industrial production: Manufacturing (Index base: 2005=100),2008,121.2,
1669,203,Czech Republic,Index of industrial production: Manufacturing (Index base: 2005=100),2009,102.7,
1670,203,Czech Republic,Index of industrial production: Manufacturing (Index base: 2005=100),2010,113.0,
1671,203,Czech Republic,Index of industrial production: Manufacturing (Index base: 2005=100),2011,121.5,
1672,203,Czech Republic,Index of industrial production: Manufacturing (Index base: 2005=100),2012,120.8,
1673,203,Czech Republic,Index of industrial production: Manufacturing (Index base: 2005=100),2013,121.6,
1674,203,Czech Republic,Index of industrial production: Manufacturing (Index base: 2005=100),2014,129.7,
1675,203,Czech Republic,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2007,107.6,Data refers to food and beverages only.
1676,203,Czech Republic,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2008,99.0,Data refers to food and beverages only.
1677,203,Czech Republic,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2009,93.3,Data refers to food and beverages only.
1678,203,Czech Republic,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2010,90.7,Data refers to food and beverages only.
1679,203,Czech Republic,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2011,89.2,Data refers to food and beverages only.
1680,203,Czech Republic,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2012,87.5,Data refers to food and beverages only.
1681,203,Czech Republic,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2013,87.2,Data refers to food and beverages only.
1682,203,Czech Republic,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2014,90.1,Data refers to food and beverages only.
1683,203,Czech Republic,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2007,102.0,
1684,203,Czech Republic,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2008,89.9,
1685,203,Czech Republic,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2009,77.3,
1686,203,Czech Republic,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2010,78.5,
1687,203,Czech Republic,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2011,80.3,
1688,203,Czech Republic,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2012,77.8,
1689,203,Czech Republic,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2013,76.7,
1690,203,Czech Republic,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2014,78.8,
1691,203,Czech Republic,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2007,118.4,
1692,203,Czech Republic,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2008,119.4,
1693,203,Czech Republic,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2009,105.8,
1694,203,Czech Republic,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2010,112.6,
1695,203,Czech Republic,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2011,114.8,
1696,203,Czech Republic,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2012,114.2,
1697,203,Czech Republic,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2013,114.5,
1698,203,Czech Republic,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2014,121.5,
1699,203,Czech Republic,Index of industrial production: Basic metals (Index base: 2005=100),2007,97.3,
1700,203,Czech Republic,Index of industrial production: Basic metals (Index base: 2005=100),2008,101.7,
1701,203,Czech Republic,Index of industrial production: Basic metals (Index base: 2005=100),2009,73.8,
1702,203,Czech Republic,Index of industrial production: Basic metals (Index base: 2005=100),2010,89.8,
1703,203,Czech Republic,Index of industrial production: Basic metals (Index base: 2005=100),2011,95.0,
1704,203,Czech Republic,Index of industrial production: Basic metals (Index base: 2005=100),2012,87.3,
1705,203,Czech Republic,Index of industrial production: Basic metals (Index base: 2005=100),2013,85.7,
