"DATE";"CLOSING PRICE";"OPEN";"DAILY HIGH";"DAILY LOW"
1/5/2016;435.00;436.14;436.72;428.69
1/6/2016;428.76;433.65;433.95;424.64
1/7/2016;420.76;417.34;423.29;411.97
1/8/2016;410.82;421.22;423.06;410.82
1/11/2016;411.31;410.71;415.87;409.08
1/12/2016;416.41;411.30;420.84;410.09
1/13/2016;418.05;421.02;425.91;416.29
1/14/2016;413.38;413.63;416.77;404.58
1/15/2016;403.57;411.40;414.20;399.88
1/18/2016;401.99;402.31;407.95;398.71
1/19/2016;407.68;410.05;411.95;406.27
1/20/2016;395.72;399.10;400.65;392.44
1/21/2016;406.49;397.52;407.81;396.36
1/22/2016;419.28;414.59;422.18;412.88
1/25/2016;418.07;422.56;422.56;415.66
1/26/2016;421.97;411.62;422.74;410.01
1/27/2016;424.41;421.39;424.41;416.99
1/28/2016;420.10;423.50;427.12;416.92
1/29/2016;431.28;426.48;431.28;421.99
2/1/2016;429.68;433.85;433.85;425.61
2/2/2016;420.65;428.50;428.50;417.77
2/3/2016;416.21;419.82;422.70;411.32
2/4/2016;417.94;422.80;424.53;415.91
2/5/2016;413.94;417.25;420.45;412.72
2/8/2016;400.61;415.83;416.47;398.57
2/9/2016;392.58;401.52;403.62;388.64
2/10/2016;394.63;395.17;400.90;391.06
2/11/2016;382.61;390.63;390.63;378.53
2/12/2016;391.86;387.54;391.86;385.24
2/15/2016;403.96;400.87;405.56;399.44
2/16/2016;403.27;407.20;408.15;401.15
2/17/2016;414.75;404.70;414.75;403.98
2/18/2016;413.79;416.41;419.00;412.55
2/19/2016;411.96;413.77;416.07;408.80
2/22/2016;420.69;416.53;421.54;416.53
2/23/2016;415.43;417.77;420.47;415.42
2/24/2016;407.52;414.86;415.37;405.60
2/25/2016;415.38;413.89;418.95;411.61
2/26/2016;422.66;420.40;425.81;419.64
2/29/2016;427.27;419.39;427.81;418.06
3/1/2016;436.81;426.79;436.81;425.83
3/2/2016;436.31;439.60;439.81;432.34
3/3/2016;433.95;437.88;437.88;431.98
3/4/2016;437.99;436.31;440.74;434.89
3/7/2016;436.00;437.02;438.62;433.04
