,metascore,name,console,playerscore,date,genre,brand
7214,5.8,Dragon Ball Z: Ultimate Tenkaichi,PS3,5.4,2011-10-25,Fighting,Sony
7215,5.8,Army of Two: The Devil's Cartel,PS3,6.7,2013-03-26,Shooter,Sony
7216,5.8,The Long Reach,Switch,5.7,2018-03-15,Action-Adventure,Nintendo
7217,5.8,Worms: Battle Islands,WII,0.0,2010-11-23,Strategy,Nintendo
7218,5.8,Fate/Extra,PSP,8.1,2011-11-01,Role-Playing,Sony
7219,5.8,Whirl Tour,PS2,7.0,2002-11-25,Sports,Sony
7220,5.8,Cartoon Network: Punch Time Explosion,3DS,5.7,2011-06-02,Fighting,Nintendo
7221,5.8,Cars Mater-National Championship,X360,7.8,2007-10-29,Racing,Microsoft
7222,5.8,Q*Bert,DC,0.0,2000-11-30,Puzzle,Sega
7223,5.8,PGA European Tour,N64,0.0,2000-06-15,Sports,Nintendo
7224,5.8,Pokemon Rumble World,3DS,6.3,2015-04-08,Action-Adventure,Nintendo
7225,5.8,Senran Kagura 2: Deep Crimson,3DS,6.5,2015-09-15,Action-Adventure,Nintendo
7226,5.8,The Sims 2,GBA,7.9,2005-10-24,Simulation,Nintendo
7227,5.8,V-Rally 4,PS4,6.1,2018-09-11,Racing,Sony
7228,5.8,Blacklight: Retribution,PS4,6.2,2013-11-15,Shooter,Sony
7229,5.8,The Starship Damrey,3DS,6.9,2013-05-16,Action-Adventure,Nintendo
7230,5.8,SimAnimals,WII,2.1,2009-01-21,Simulation,Nintendo
7231,5.8,Lost Planet 3,X360,5.8,2013-08-27,Shooter,Microsoft
7232,5.8,Dynasty Warriors: Gundam 3,PS3,7.5,2011-06-28,Action-Adventure,Sony
7233,5.8,Street Hoops,XBOX,8.0,2002-08-12,Sports,Microsoft
7234,5.8,RLH: Run Like Hell,PS2,7.9,2002-09-27,Shooter,Sony
7235,5.8,WWE SmackDown vs. Raw 2009,DS,8.1,2008-11-09,Sports,Nintendo
7236,5.8,Resident Evil Outbreak File #2,PS2,7.9,2005-04-26,Action-Adventure,Sony
7237,5.8,Blade Kitten,X360,6.1,2010-09-22,Action-Adventure,Microsoft
7238,5.8,Delta Force: Black Hawk Down,PS2,8.8,2005-07-26,Shooter,Sony
7239,5.8,Omega Quintet,PS4,7.1,2015-04-28,Role-Playing,Sony
7240,5.8,Bladestorm: Nightmare,PS4,6.2,2015-03-17,Action-Adventure,Sony
7241,5.8,The Caligula Effect,VITA,7.0,2017-05-02,Role-Playing,Sony
7242,5.8,Pirates of the Caribbean: At World's End,X360,5.3,2007-05-22,Action-Adventure,Microsoft
7243,5.8,Madagascar: Escape 2 Africa,PS3,8.4,2008-11-04,Action-Adventure,Sony
7244,5.8,Bladestorm: The Hundred Years' War,PS3,7.9,2007-11-06,Action-Adventure,Sony
7245,5.8,Pro Evolution Soccer 2008,DS,6.3,2008-03-11,Sports,Nintendo
7246,5.8,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,7.9,2005-11-01,Action-Adventure,Nintendo
7247,5.8,Samurai Western,PS2,7.6,2005-06-07,Action-Adventure,Sony
7248,5.8,Monster Rancher EVO,PS2,7.0,2006-04-13,Role-Playing,Sony
7249,5.8,X2: Wolverine's Revenge,PS2,7.2,2003-04-14,Action-Adventure,Sony
7250,5.8,Toy Stunt Bike,3DS,6.6,2014-06-26,Racing,Nintendo
7251,5.8,Samurai Warriors 2,PS2,8.8,2006-09-19,Action-Adventure,Sony
7252,5.8,Casper: Spirit Dimensions,PS2,3.5,2001-09-30,Platform,Sony
7253,5.8,Samurai Shodown V,XBOX,0.0,2006-01-18,Fighting,Microsoft
7254,5.8,Tom Clancy's Splinter Cell Essentials,PSP,7.3,2006-03-21,Shooter,Sony
7255,5.8,Scarface: Money. Power. Respect.,PSP,3.1,2006-10-08,Strategy,Sony
7256,5.8,Conflict: Vietnam,PS2,8.2,2004-10-05,Shooter,Sony
7257,5.8,Shaun Palmer's Pro Snowboarder,GBA,0.0,2001-11-27,Sports,Nintendo
7258,5.8,Front Mission Evolved,X360,6.1,2010-09-28,Shooter,Microsoft
7259,5.8,Xiaolin Showdown,DS,0.0,2006-11-28,Action-Adventure,Nintendo
7260,5.8,Egg Mania: Eggstreme Madness,XBOX,0.0,2002-09-11,Puzzle,Microsoft
7261,5.8,Ribbit King,PS2,7.2,2004-06-15,Sports,Sony
7262,5.8,Elex,PS4,6.4,2017-10-17,Role-Playing,Sony
7263,5.8,Yanya Caballista: City Skater,PS2,6.3,2001-10-01,Sports,Sony
7264,5.8,Over the Hedge,PS2,8.5,2006-05-09,Platform,Sony
7265,5.8,The Fast and the Furious,PSP,5.3,2007-04-24,Racing,Sony
7266,5.8,Fullmetal Alchemist: Dual Sympathy,DS,7.3,2006-12-12,Role-Playing,Nintendo
7267,5.8,Ford Racing 3,XBOX,0.0,2005-03-22,Racing,Microsoft
7268,5.8,X2: Wolverine's Revenge,XBOX,6.4,2003-04-15,Action-Adventure,Microsoft
7269,5.8,Way of the Samurai 4,PS3,6.8,2012-08-21,Action-Adventure,Sony
7270,5.8,Silent Hill: Book of Memories,VITA,5.1,2012-10-16,Action-Adventure,Sony
7271,5.8,Black Sigil: Blade of the Exiled,DS,7.5,2009-06-09,Role-Playing,Nintendo
7272,5.8,Mobile Suit Gundam: Journey to Jaburo,PS2,8.2,2001-08-06,Simulation,Sony
7273,5.8,Drakengard 2,PS2,6.5,2006-02-14,Role-Playing,Sony
7274,5.8,Untold Legends: Dark Kingdom,PS3,7.1,2006-11-13,Role-Playing,Sony
7275,5.8,Aliens in the Attic,DS,6.7,2009-08-04,Action-Adventure,Nintendo
7276,5.8,Starsky & Hutch,XBOX,5.7,2003-09-09,Racing,Microsoft
7277,5.8,Eagle Eye Golf,PS2,0.0,2006-10-10,Sports,Sony
7278,5.8,Fortix,PSP,6.8,2009-11-24,Strategy,Sony
7279,5.8,Way of the Samurai 3,PS3,7.6,2009-10-13,Action-Adventure,Sony
7280,5.8,Adventures to Go!,PSP,7.2,2009-10-27,Role-Playing,Sony
7281,5.8,GoldenEye: Rogue Agent,DS,7.5,2005-06-13,Shooter,Nintendo
7282,5.8,Pitfall: The Mayan Adventure,GBA,0.0,2001-06-10,Platform,Nintendo
7283,5.8,Bang Bang Racing,X360,5.5,2012-06-06,Racing,Microsoft
7284,5.8,Ninja Gaiden 3,PS3,4.9,2012-03-20,Action-Adventure,Sony
7285,5.8,TMNT,X360,6.5,2007-03-20,Action-Adventure,Microsoft
7286,5.8,Ninja Gaiden 3,X360,4.4,2012-03-20,Action-Adventure,Microsoft
7287,5.8,Hero of Sparta,PSP,6.0,2009-10-01,Platform,Sony
7288,5.8,Front Mission Evolved,PS3,6.1,2010-09-28,Shooter,Sony
7289,5.8,The Tales of Bearsworth Manor: Puzzling Pages,WII,0.0,2010-06-21,Puzzle,Nintendo
7290,5.8,TRON: Evolution,X360,5.7,2010-12-07,Action-Adventure,Microsoft
7291,5.8,L.A. Rush,PS2,8.2,2005-10-11,Racing,Sony
7292,5.8,Dark Rose Valkyrie,PS4,7.1,2017-06-06,Role-Playing,Sony
7293,5.8,1-2-Switch,Switch,4.8,2017-03-03,Party,Nintendo
7294,5.8,Mitsurugi Kamui Hikae,PS4,3.6,2016-02-16,Action-Adventure,Sony
7295,5.8,Assassin's Creed II: Battle of Forli,PS3,5.0,2010-01-28,Action-Adventure,Sony
7296,5.8,The Terminator: Dawn of Fate,PS2,5.6,2002-09-16,Action-Adventure,Sony
7297,5.8,ShellShock: Nam '67,PS2,8.2,2004-09-14,Shooter,Sony
7298,5.8,ShellShock: Nam '67,XBOX,7.0,2004-09-14,Shooter,Microsoft
7299,5.8,NBA ShootOut 2004,PS2,7.8,2003-10-29,Sports,Sony
7300,5.8,Shining Soul,GBA,8.5,2003-09-23,Role-Playing,Nintendo
7301,5.8,Assassin's Creed II: Battle of Forli,X360,6.2,2010-01-28,Action-Adventure,Microsoft
7302,5.8,Hugo: The Evil Mirror,GBA,0.0,2005-04-24,Action-Adventure,Nintendo
7303,5.8,Fighter Maker 2,PS2,7.8,2002-11-12,Fighting,Sony
7304,5.8,Disney's Magical Quest 3 Starring Mickey and Donald,GBA,0.0,2005-06-14,Action-Adventure,Nintendo
7305,5.8,Bee Movie Game,DS,8.0,2007-10-30,Action-Adventure,Nintendo
7306,5.8,Rayman DS,DS,7.6,2005-03-24,Platform,Nintendo
7307,5.8,SD Gundam Force: Showdown!,PS2,3.5,2004-10-11,Shooter,Sony
7308,5.8,Virtua Striker 2002,GC,6.3,2002-05-20,Sports,Nintendo
7309,5.8,Punch King,GBA,0.0,2002-05-15,Fighting,Nintendo
7310,5.8,Spider-Man: Friend or Foe,PSP,4.0,2007-10-02,Action-Adventure,Sony
7311,5.8,Darkstone,PS,8.4,2001-01-28,Role-Playing,Sony
7312,5.8,Star Wars: Jedi Power Battles,GBA,0.0,2002-11-21,Action-Adventure,Nintendo
7313,5.8,Backbreaker,PS3,7.0,2010-06-01,Sports,Sony
7314,5.8,Classic NES Series: Metroid,GBA,8.7,2004-10-25,Action-Adventure,Nintendo
7315,5.8,Black Clover: Quartet Knights,PS4,4.9,2018-09-14,Shooter,Sony
7316,5.8,Little Witch Academia: Chamber of Time,PS4,6.7,2018-05-15,Role-Playing,Sony
7317,5.8,Bridge Constructor,XONE,6.5,2015-08-21,Simulation,Microsoft
7318,5.8,Zapper: One Wicked Cricket!,GBA,0.0,2002-11-05,Platform,Nintendo
7319,5.8,Gunblade NY & L.A. Machineguns Arcade Hits Pack,WII,8.0,2010-08-30,Shooter,Nintendo
7320,5.8,Mega Man X7,PS2,5.3,2003-10-14,Platform,Sony
7321,5.8,ESPN X Games Skateboarding,PS2,7.7,2001-08-13,Sports,Sony
7322,5.8,Heavy Metal: Geomatrix,DC,5.8,2001-09-13,Action-Adventure,Sega
7323,5.8,TRON: Evolution,PS3,6.2,2010-12-07,Action-Adventure,Sony
7324,5.8,Star Wars: Obi-Wan,XBOX,5.9,2001-12-19,Action-Adventure,Microsoft
7325,5.8,BlowOut,PS2,6.2,2003-11-10,Shooter,Sony
7326,5.8,BreakQuest,PSP,5.9,2010-03-18,Puzzle,Sony
7327,5.8,John Daly's ProStroke Golf,PS3,4.1,2010-10-05,Sports,Sony
7328,5.8,Time Crisis: Razing Storm,PS3,6.0,2010-10-19,Shooter,Sony
7329,5.7,Toy Home,PS3,5.4,2007-12-20,Racing,Sony
7330,5.7,Chulip,PS2,7.5,2007-02-14,Action-Adventure,Sony
7331,5.7,NFL QB Club 2001,N64,0.0,2000-08-23,Sports,Nintendo
7332,5.7,Dead Space 2: Severed,X360,6.8,2011-03-01,Shooter,Microsoft
7333,5.7,Dawn of Mana,PS2,6.9,2007-05-24,Role-Playing,Sony
7334,5.7,"Hey You, Pikachu!",N64,6.4,2000-11-05,Simulation,Nintendo
7335,5.7,Dragon Ball: Raging Blast 2,X360,7.6,2010-11-02,Fighting,Microsoft
7336,5.7,"Warhammer 40,000: Squad Command",DS,7.9,2007-12-17,Strategy,Nintendo
7337,5.7,Dead Island: Riptide,X360,6.3,2013-04-23,Action-Adventure,Microsoft
7338,5.7,Spy Hunter 2,XBOX,0.0,2003-11-24,Racing,Microsoft
7339,5.7,Sydney 2000,PS,0.0,2000-07-31,Sports,Sony
7340,5.7,Dragon Ball Z: Harukanaru Densetsu,DS,6.4,2007-06-05,Role-Playing,Nintendo
7341,5.7,Aegis of Earth: Protonovus Assault,PS4,6.4,2016-03-15,Action-Adventure,Sony
7342,5.7,FIFA Soccer 13,VITA,4.2,2012-09-25,Sports,Sony
7343,5.7,Wolfenstein 3D,GBA,6.6,2002-03-31,Shooter,Nintendo
7344,5.7,Group S Challenge,XBOX,6.3,2003-11-11,Racing,Microsoft
7345,5.7,Toy Story 2: Buzz Lightyear to the Rescue!,DC,6.6,2000-06-30,Platform,Sega
7346,5.7,Star Wars: Lethal Alliance,DS,0.0,2006-12-14,Action-Adventure,Nintendo
7347,5.7,Fantastic 4,GBA,0.0,2005-06-27,Action-Adventure,Nintendo
7348,5.7,Naruto: Path of the Ninja,DS,7.2,2007-10-23,Role-Playing,Nintendo
7349,5.7,Necropolis,PS4,0.0,2016-10-04,Action-Adventure,Sony
7350,5.7,Iridium Runners,PS2,0.0,2008-02-20,Racing,Sony
7351,5.7,Neverland Card Battles,PSP,7.8,2008-10-27,Role-Playing,Sony
7352,5.7,Rocketmen: Axis of Evil,PS3,5.3,2008-03-06,Shooter,Sony
7353,5.7,Rocketmen: Axis of Evil,X360,7.9,2008-03-05,Shooter,Microsoft
7354,5.7,Robin Hood: Defender of the Crown,XBOX,0.0,2003-11-11,Strategy,Microsoft
7355,5.7,Space Chimps,X360,5.3,2008-07-15,Platform,Microsoft
7356,5.7,Sea Life Safari,X360,0.0,2008-06-18,Action-Adventure,Microsoft
7357,5.7,Rise of the Argonauts,PS3,7.3,2008-12-16,Action-Adventure,Sony
7358,5.7,The Legend of Spyro: Dawn of the Dragon,DS,6.5,2008-10-21,Platform,Nintendo
7359,5.7,Kao the Kangaroo Round 2,GC,0.0,2006-03-29,Platform,Nintendo
7360,5.7,Supercar Street Challenge,PS2,7.2,2001-10-22,Racing,Sony
7361,5.7,Submerged,XONE,6.8,2015-08-07,Action-Adventure,Microsoft
7362,5.7,Typoman,WIIU,7.0,2015-11-19,Puzzle,Nintendo
7363,5.7,Fossil Fighters: Frontier,3DS,5.0,2015-03-20,Role-Playing,Nintendo
7364,5.7,ESPN Great Outdoor Games Bass 2002,GBA,0.0,2001-11-29,Sports,Nintendo
7365,5.7,Arctic Thunder,XBOX,6.0,2001-11-15,Racing,Microsoft
7366,5.7,Onechanbara Z2: Chaos,PS4,6.9,2015-07-21,Action-Adventure,Sony
7367,5.7,Puzzle Chronicles,X360,0.0,2010-04-21,Puzzle,Microsoft
7368,5.7,Double Dragon,X360,6.4,2007-05-09,Action-Adventure,Microsoft
7369,5.7,The Great Escape,PS2,8.0,2003-07-23,Action-Adventure,Sony
7370,5.7,Spawn: Armageddon,XBOX,8.1,2003-11-21,Action-Adventure,Microsoft
7371,5.7,Spy Hunter 2,PS2,6.4,2003-11-20,Racing,Sony
7372,5.7,The King of Route 66,PS2,0.0,2003-03-18,Racing,Sony
7373,5.7,Army Men Advance,GBA,0.0,2001-06-10,Action-Adventure,Nintendo
7374,5.7,Blazing Angels: Squadrons of WWII,WII,6.8,2007-03-20,Simulation,Nintendo
7375,5.7,The Sims 2: Pets,PSP,7.3,2006-12-14,Simulation,Sony
7376,5.7,Shrek: Reekin' Havoc,GBA,0.0,2003-07-30,Platform,Nintendo
7377,5.7,Sonic Forces,PS4,7.0,2017-11-07,Platform,Sony
7378,5.7,Sonic Forces,Switch,7.1,2017-11-07,Platform,Nintendo
7379,5.7,Driver '76,PSP,7.7,2007-05-08,Racing,Sony
7380,5.7,Kuon,PS2,7.9,2004-12-07,Action-Adventure,Sony
7381,5.7,Dragon Valor,PS,8.3,2000-10-16,Role-Playing,Sony
7382,5.7,Disney Epic Mickey 2: The Power of Two,VITA,6.7,2013-06-18,Platform,Sony
7383,5.7,NASCAR 08,PS3,4.9,2007-07-23,Racing,Sony
7384,5.7,Tour de France 2018,PS4,4.9,2018-06-28,Simulation,Sony
7385,5.7,Iro Hero,Switch,0.0,2018-06-07,Shooter,Nintendo
7386,5.7,Sherlock Holmes: The Mystery of the Mummy,DS,3.1,2009-07-13,Action-Adventure,Nintendo
7387,5.7,Vietcong: Purple Haze,XBOX,8.4,2004-09-15,Shooter,Microsoft
7388,5.7,Dynasty Warriors Vol. 2,PSP,8.2,2006-10-24,Action-Adventure,Sony
7389,5.7,Curious George,XBOX,0.0,2006-02-01,Action-Adventure,Microsoft
7390,5.7,SpongeBob SquarePants: Creature from the Krusty Krab,WII,5.5,2006-11-13,Platform,Nintendo
7391,5.7,Rampage: Total Destruction,GC,6.9,2006-04-24,Action-Adventure,Nintendo
7392,5.7,RWBY: Grimm Eclipse,XONE,6.5,2017-01-17,Action-Adventure,Microsoft
7393,5.7,Prince of Persia: The Forgotten Sands,DS,6.3,2010-05-18,Action-Adventure,Nintendo
7394,5.7,Ruff Trigger: The Vanocore Conspiracy,PS2,7.0,2006-06-28,Platform,Sony
7395,5.7,The King of Fighters XII,PS3,5.2,2009-07-24,Fighting,Sony
7396,5.7,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,GC,6.1,2005-11-01,Action-Adventure,Nintendo
7397,5.7,Deep Labyrinth,DS,7.0,2006-08-15,Action-Adventure,Nintendo
7398,5.7,BattleZone,PSP,0.0,2006-11-06,Action-Adventure,Sony
7399,5.7,Deca Sports DS,DS,0.0,2010-03-02,Sports,Nintendo
7400,5.7,Landit Bandit,PS3,7.0,2010-07-13,Platform,Sony
7401,5.7,Teenage Mutant Ninja Turtles,GC,7.7,2003-10-31,Platform,Nintendo
7402,5.7,Animal Force,PS4,5.7,2018-07-10,Party,Sony
